"Type","Breed1","Gender","Color1","Color2","Color3","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","AgeYears","NumColors","AllMeds"
"1","307","1","2","0","0","2","1","1","1","2","1",1,0,0,5,"4",0,"1",4
"1","307","2","7","0","0","2","1","1","1","1","1",1,0,0,4,"4",2,"1",3
"1","307","3","1","2","7","2","1","2","2","2","1",6,35,0,0,"0",0,"3",6
"1","307","2","2","0","0","2","1","2","1","2","1",1,0,0,1,"4",1,"1",5
"1","307","1","1","0","0","2","1","1","1","2","1",1,0,0,1,"1",0,"1",4
"1","307","3","1","2","3","1","1","3","3","3","1",4,0,0,1,"4",0,"3",9
"1","307","2","1","0","0","2","1","1","1","2","1",1,0,0,12,"3",0,"1",4
"1","307","1","2","0","0","2","2","3","3","3","1",1,0,0,3,"4",2,"1",9
"1","307","1","5","7","0","3","1","1","1","2","1",1,0,0,4,"1",0,"2",4
"1","307","2","1","7","0","2","2","1","1","2","1",1,0,0,1,"4",0,"2",4
"1","307","2","1","2","3","2","1","2","2","2","1",6,0,0,9,"3",0,"3",6
"1","307","2","3","7","0","2","2","1","1","1","1",1,0,0,1,"2",2,"2",3
"1","307","3","2","5","7","1","1","2","1","2","1",10,0,0,8,"3",0,"3",5
"1","307","2","2","0","0","2","1","3","3","3","1",1,0,0,1,"4",0,"1",9
"1","307","2","1","2","0","2","2","2","1","2","1",1,0,0,5,"2",0,"2",5
"1","307","3","1","2","7","1","1","2","2","2","2",6,0,0,2,"1",0,"3",6
"1","307","1","1","2","0","3","1","3","3","2","1",1,0,0,3,"2",0,"2",8
"1","307","2","2","0","0","2","2","1","1","2","1",1,0,0,0,"0",0,"1",4
"1","307","2","1","7","0","2","1","2","2","2","1",1,0,0,2,"4",2,"2",6
"1","307","1","5","7","0","3","1","1","1","2","1",2,0,3,11,"1",0,"2",4
"1","307","2","7","0","0","1","1","2","1","2","1",2,0,0,2,"1",0,"1",5
"1","307","1","5","0","0","2","2","2","1","2","1",1,0,0,1,"2",0,"1",5
"1","307","1","1","2","0","2","1","2","2","2","1",3,0,0,4,"1",0,"2",6
"1","307","1","5","7","0","2","1","1","1","2","1",1,0,0,3,"1",0,"2",4
"1","307","2","2","0","0","2","2","2","1","2","1",1,0,0,11,"3",0,"1",5
"1","307","1","1","2","0","2","1","2","2","2","1",1,1,0,3,"1",0,"2",6
"1","307","1","1","2","7","2","1","2","2","2","1",4,0,0,4,"2",0,"3",6
"1","307","2","5","0","0","2","1","1","1","1","1",1,0,0,4,"3",0,"1",3
"1","307","2","2","7","0","2","1","3","3","1","1",1,0,0,3,"4",1,"2",7
"1","307","3","1","2","5","2","2","2","2","2","1",5,0,0,3,"3",0,"3",6
"1","307","1","1","5","0","2","2","2","1","2","1",1,0,0,6,"2",0,"2",5
"1","307","2","2","0","0","2","1","1","1","1","1",1,0,0,20,"4",0,"1",3
"1","307","1","2","0","0","2","1","1","1","2","1",1,0,0,5,"1",0,"1",4
"1","307","2","2","0","0","1","1","2","2","2","1",1,0,0,4,"0",0,"1",6
"1","307","2","1","0","0","1","1","1","1","2","1",1,0,0,5,"1",0,"1",4
"1","307","2","1","0","0","2","1","1","1","1","1",1,0,0,2,"4",1,"1",3
"1","307","1","1","2","0","2","1","2","1","2","1",1,0,0,3,"2",0,"2",5
"1","307","2","1","2","0","2","1","3","3","2","1",1,0,0,5,"2",0,"2",8
"1","307","2","2","0","0","2","1","1","1","1","1",1,0,0,4,"2",2,"1",3
"1","307","1","2","3","0","2","1","2","1","1","1",1,0,0,5,"2",3,"2",4
"1","307","2","7","0","0","3","2","1","1","1","1",1,250,0,3,"4",4,"1",3
"1","307","1","1","2","0","2","2","2","1","2","1",1,0,0,1,"3",0,"2",5
"1","307","1","1","2","0","2","1","2","2","2","1",1,0,0,4,"3",0,"2",6
"1","307","3","1","7","0","2","2","2","2","2","1",6,0,0,1,"4",0,"2",6
"1","307","2","5","0","0","2","1","3","3","2","1",1,0,0,3,"2",0,"1",8
"1","307","2","2","0","0","2","2","1","1","2","1",1,0,0,1,"2",0,"1",4
"1","307","2","1","2","0","2","1","3","1","2","1",1,0,0,3,"2",0,"2",6
"1","307","2","1","0","0","2","1","2","1","2","1",1,0,0,3,"3",0,"1",5
"1","307","2","1","2","5","2","1","2","1","2","1",1,0,0,3,"3",0,"3",5
"1","307","2","5","0","0","1","2","1","1","2","1",1,0,0,3,"1",1,"1",4
"1","307","3","1","2","7","2","2","2","2","2","1",3,0,0,5,"4",0,"3",6
"1","307","2","2","0","0","2","1","2","2","2","1",2,0,0,13,"2",0,"1",6
"1","307","2","2","4","7","2","1","3","3","3","1",2,0,0,1,"4",0,"3",9
"1","307","2","3","5","0","2","2","1","1","1","1",1,180,1,8,"3",2,"2",3
"1","307","2","1","2","7","2","2","1","1","3","1",1,0,0,1,"4",2,"3",5
"1","307","1","7","0","0","2","2","2","2","3","1",8,0,0,2,"0",0,"1",7
"1","307","3","1","2","0","2","1","2","1","2","1",4,0,0,5,"1",0,"2",5
"1","307","2","1","2","0","2","1","3","3","3","1",1,0,0,0,"4",0,"2",9
"1","307","2","2","7","0","1","2","1","1","2","1",1,235,0,4,"1",0,"2",4
"1","307","1","1","2","0","2","1","3","1","2","1",1,0,0,1,"2",0,"2",6
"1","307","2","1","2","7","3","2","2","2","2","1",2,0,0,6,"4",0,"3",6
"1","307","1","1","2","7","2","1","2","2","2","1",1,0,0,2,"2",0,"3",6
"1","307","2","1","0","0","2","1","2","2","1","1",1,0,0,1,"4",3,"1",5
"1","307","2","2","4","0","2","2","2","1","3","1",3,0,0,4,"2",0,"2",6
"1","307","3","1","2","0","2","2","1","1","2","1",3,0,0,5,"3",0,"2",4
"1","307","1","1","7","0","2","2","2","1","2","1",1,0,0,5,"2",0,"2",5
"1","307","2","2","0","0","2","1","2","1","2","1",1,0,0,1,"4",0,"1",5
"1","307","2","2","7","0","2","1","2","2","2","1",1,0,0,1,"2",0,"2",6
"1","307","2","2","5","7","2","1","3","1","3","1",5,0,0,6,"1",0,"3",7
"1","307","2","1","2","0","2","2","1","1","2","1",1,0,0,4,"2",0,"2",4
"1","307","2","1","2","3","2","1","2","1","2","1",1,0,0,10,"3",0,"3",5
"1","307","2","2","7","0","2","1","2","2","3","1",1,0,0,4,"2",0,"2",7
"1","307","1","1","2","7","2","1","2","1","2","1",1,0,0,11,"3",0,"3",5
"1","307","1","2","0","0","2","1","1","1","2","1",1,0,1,7,"3",0,"1",4
"1","307","3","1","2","5","2","2","1","1","2","1",5,0,0,5,"4",0,"3",4
"1","307","2","1","2","0","1","1","2","1","2","2",1,0,0,2,"4",0,"2",5
"1","307","2","4","7","0","2","1","1","1","1","1",2,0,0,0,"4",2,"2",3
"1","307","2","2","0","0","2","2","3","3","3","1",1,0,0,2,"4",0,"1",9
"1","307","3","1","2","0","2","1","1","1","2","1",2,0,1,4,"2",0,"2",4
"1","307","1","2","0","0","2","2","1","1","2","1",1,0,0,4,"2",0,"1",4
"1","307","3","1","7","0","2","1","2","2","2","1",2,0,0,4,"3",0,"2",6
"1","307","1","2","7","0","2","1","2","1","2","2",1,0,0,5,"2",0,"2",5
"1","307","3","2","0","0","1","1","1","1","2","1",2,0,0,10,"3",0,"1",4
"1","307","1","2","7","0","2","2","1","1","3","1",1,0,0,1,"4",0,"2",5
"1","307","1","2","6","0","1","1","2","2","2","1",1,0,0,3,"1",0,"2",6
"1","307","2","3","5","0","2","1","1","1","1","1",1,0,0,4,"3",0,"2",3
"1","307","2","1","2","0","2","1","3","1","3","1",1,200,0,3,"4",0,"2",7
"1","307","1","2","0","0","2","1","2","2","2","1",1,0,1,4,"2",0,"1",6
"1","307","2","1","2","7","2","3","2","2","2","1",1,0,0,1,"1",0,"3",6
"1","307","1","1","7","0","1","1","2","2","2","1",1,0,0,4,"1",0,"2",6
"1","307","1","1","0","0","2","1","2","2","2","1",1,0,0,3,"2",0,"1",6
"1","307","2","7","0","0","2","1","2","2","2","1",1,20,0,1,"2",0,"1",6
"1","307","2","2","0","0","2","1","2","2","2","1",1,0,0,1,"1",0,"1",6
"1","307","2","1","0","0","2","1","1","1","1","1",1,50,0,10,"4",1,"1",3
"1","307","2","7","0","0","1","1","3","2","3","1",1,0,0,2,"1",1,"1",8
"1","307","2","1","2","0","2","1","2","2","2","1",1,0,1,4,"3",0,"2",6
"1","307","2","2","0","0","2","3","2","2","2","1",1,0,0,1,"2",0,"1",6
"1","307","2","1","7","0","2","1","2","2","2","1",1,0,0,2,"3",0,"2",6
"1","307","2","2","0","0","2","1","2","2","2","1",1,0,0,1,"1",0,"1",6
"1","307","2","1","7","0","2","1","1","3","3","1",1,0,0,1,"4",0,"2",7
"1","307","1","1","0","0","2","1","2","1","2","1",1,0,0,3,"1",0,"1",5
"1","307","1","1","7","0","2","1","1","2","2","1",2,0,0,3,"4",0,"2",5
"1","307","2","1","0","0","2","1","2","2","2","1",1,0,0,3,"2",0,"1",6
"1","307","3","1","2","7","2","2","2","2","2","1",3,0,0,1,"1",0,"3",6
"1","307","2","1","2","7","2","1","2","2","2","1",1,0,1,4,"1",0,"3",6
"1","307","2","2","7","0","2","1","1","1","3","1",2,100,0,2,"2",0,"2",5
"1","307","2","7","0","0","2","2","2","1","2","1",1,0,0,1,"2",0,"1",5
"1","307","3","1","0","0","2","1","1","1","2","1",3,0,1,7,"3",0,"1",4
"1","307","2","1","2","5","2","1","2","2","2","1",4,0,0,2,"4",0,"3",6
"1","307","2","1","2","7","2","1","2","2","2","1",1,0,0,4,"3",0,"3",6
"1","307","2","2","7","0","2","2","1","1","2","1",1,0,0,4,"2",0,"2",4
"1","307","2","2","7","0","2","1","1","3","1","1",1,0,0,1,"4",1,"2",5
"1","307","2","5","0","0","2","2","1","1","2","1",1,0,0,2,"2",0,"1",4
"1","307","2","2","0","0","2","2","1","1","1","1",1,0,0,1,"3",1,"1",3
"1","307","1","2","0","0","2","1","1","1","2","1",1,0,0,3,"2",0,"1",4
"1","307","3","1","2","0","2","2","2","3","2","1",5,0,0,1,"2",0,"2",7
"1","307","1","2","0","0","2","2","1","1","1","1",1,0,0,1,"4",1,"1",3
"1","307","2","1","3","0","3","2","1","1","2","1",1,0,0,6,"1",0,"2",4
"1","307","2","1","2","5","2","1","1","1","1","1",1,0,0,3,"3",0,"3",3
"1","307","3","1","2","5","2","1","2","2","2","1",6,0,0,6,"3",0,"3",6
"1","307","1","2","0","0","2","1","1","1","2","1",1,0,0,6,"3",0,"1",4
"1","307","2","1","2","7","3","1","1","1","1","2",1,100,0,2,"3",1,"3",3
"1","307","1","5","0","0","2","2","2","1","2","1",1,0,0,1,"2",0,"1",5
"1","307","2","1","2","7","2","1","2","2","2","1",7,0,0,7,"2",0,"3",6
"1","307","2","1","2","0","2","2","3","3","1","1",1,0,0,3,"2",3,"2",7
"1","307","1","1","2","0","2","1","1","1","2","1",1,0,0,8,"2",0,"2",4
"1","307","1","1","7","0","3","3","1","1","1","1",2,0,0,4,"4",3,"2",3
"1","307","2","1","2","7","2","1","2","2","2","1",1,0,0,2,"1",0,"3",6
"1","307","1","1","7","0","2","1","3","3","3","1",1,0,1,3,"2",0,"2",9
"1","307","3","4","5","0","2","2","1","1","2","1",2,0,0,3,"3",0,"2",4
"1","307","2","1","2","0","2","1","3","3","2","1",1,0,0,2,"3",0,"2",8
"1","307","2","1","2","0","2","2","2","2","2","1",1,0,0,1,"3",0,"2",6
"1","307","2","1","3","0","2","2","1","1","1","1",1,0,0,4,"3",1,"2",3
"1","307","2","1","2","7","2","2","1","1","1","1",1,0,0,5,"4",1,"3",3
"1","307","2","3","5","0","2","2","2","2","2","2",1,0,0,5,"4",1,"2",6
"1","307","2","5","0","0","1","1","2","2","2","1",1,0,0,4,"3",0,"1",6
"1","307","2","1","7","0","2","1","1","1","1","1",1,0,0,1,"4",1,"2",3
"1","307","2","1","7","0","2","1","1","1","2","1",1,0,0,4,"3",0,"2",4
"1","307","3","2","7","0","1","1","2","2","2","1",2,0,0,3,"4",0,"2",6
"1","307","2","5","0","0","2","2","2","2","1","1",1,0,0,5,"2",1,"1",5
"1","307","2","1","2","0","2","1","2","2","2","1",1,0,0,4,"3",0,"2",6
"1","307","1","2","7","0","2","2","2","2","2","1",1,0,0,1,"4",0,"2",6
"1","307","2","2","5","7","2","1","2","1","2","1",1,0,1,4,"1",0,"3",5
"1","307","1","2","5","0","3","1","1","1","2","1",1,0,0,1,"1",5,"2",4
"1","307","1","1","2","0","2","1","2","1","1","1",1,0,0,4,"1",0,"2",4
"1","307","1","1","2","0","2","2","1","1","2","1",1,0,0,2,"2",0,"2",4
"1","307","3","1","2","7","1","1","2","2","2","1",6,0,0,22,"2",0,"3",6
"1","307","3","1","2","7","2","1","3","3","3","1",3,0,0,16,"4",2,"3",9
"1","307","1","2","4","7","2","2","1","1","2","1",1,0,0,1,"4",1,"3",4
"1","307","2","2","0","0","2","2","1","1","2","1",1,0,0,5,"2",0,"1",4
"1","307","2","2","7","0","2","2","1","2","2","1",1,40,0,1,"2",0,"2",5
"1","307","2","1","0","0","2","2","1","1","2","1",1,0,0,2,"4",0,"1",4
"1","307","2","1","2","5","2","1","2","2","2","1",4,0,0,4,"3",0,"3",6
"1","307","1","2","7","0","2","2","1","1","1","1",1,0,0,1,"4",1,"2",3
"1","307","1","2","6","0","2","2","2","2","2","1",1,0,1,3,"4",1,"2",6
"1","307","2","5","0","0","3","1","3","3","3","1",1,0,0,4,"4",0,"1",9
"1","307","1","1","7","0","2","1","1","1","2","1",1,0,0,5,"4",0,"2",4
"1","307","1","2","7","0","2","1","2","2","2","1",1,0,0,1,"2",0,"2",6
"1","307","2","1","0","0","2","2","1","1","2","1",1,0,0,5,"2",0,"1",4
"1","307","1","2","7","0","3","1","1","1","2","1",1,0,0,3,"4",0,"2",4
"1","307","1","2","0","0","2","1","2","2","2","1",1,0,0,2,"4",0,"1",6
"1","307","1","1","2","0","2","2","2","2","2","1",1,0,0,5,"1",0,"2",6
"1","307","1","2","7","0","2","2","2","1","2","1",1,100,0,3,"2",0,"2",5
"1","307","1","1","0","0","2","2","2","2","2","1",1,0,0,5,"2",1,"1",6
"1","307","2","1","2","0","2","1","2","1","2","1",1,0,0,3,"2",0,"2",5
"1","307","1","5","7","0","2","1","1","1","1","1",1,0,1,1,"4",1,"2",3
"1","307","2","1","7","0","2","1","1","1","2","1",2,0,0,4,"4",0,"2",4
"1","307","1","2","0","0","2","1","1","1","1","1",1,0,2,5,"4",2,"1",3
"1","307","2","1","2","7","2","2","1","1","1","1",1,0,0,11,"3",1,"3",3
"1","307","2","2","0","0","2","2","2","1","2","1",1,0,0,3,"4",2,"1",5
"1","307","1","2","3","4","2","1","2","2","2","1",1,0,0,0,"4",1,"3",6
"1","307","2","1","2","0","2","2","1","1","1","1",1,30,0,3,"4",3,"2",3
"1","307","3","1","2","7","2","1","2","2","2","1",5,0,0,3,"3",0,"3",6
"1","307","2","1","2","0","2","1","1","1","2","1",1,0,0,3,"2",0,"2",4
"1","307","1","7","0","0","2","2","3","3","3","2",1,20,0,2,"4",2,"1",9
"1","307","3","1","2","5","2","1","3","3","3","1",7,50,0,5,"4",0,"3",9
"1","307","2","1","2","0","2","2","1","1","1","1",1,0,0,26,"4",0,"2",3
"1","307","2","1","2","7","2","1","2","2","2","1",1,0,0,7,"3",0,"3",6
"1","307","3","1","7","0","2","2","2","2","2","1",5,0,0,11,"2",0,"2",6
"1","307","2","2","0","0","2","2","1","1","2","1",1,0,0,4,"3",0,"1",4
"1","307","1","1","2","7","2","1","1","1","1","1",1,0,0,1,"2",2,"3",3
"1","307","2","1","2","0","1","1","2","1","2","1",1,0,1,2,"4",0,"2",5
"1","307","2","2","7","0","2","2","2","1","2","1",1,0,0,3,"1",0,"2",5
"1","307","2","5","0","0","2","1","1","1","2","1",1,0,0,6,"3",0,"1",4
"1","307","1","2","0","0","2","2","2","2","2","1",1,0,0,5,"1",0,"1",6
"1","307","2","2","7","0","2","2","2","2","3","1",2,0,0,7,"2",0,"2",7
"1","307","2","2","0","0","1","1","1","1","2","1",1,0,0,5,"3",0,"1",4
"1","307","3","1","2","5","2","2","2","1","2","1",4,0,0,5,"4",0,"3",5
"1","307","2","2","0","0","2","1","2","1","2","1",1,0,0,3,"3",0,"1",5
"1","307","3","1","2","7","2","1","2","2","2","1",4,0,0,8,"1",0,"3",6
"1","307","2","1","0","0","2","1","2","2","2","1",1,0,0,1,"1",0,"1",6
"1","307","1","1","2","7","3","2","2","1","2","2",1,0,0,1,"4",0,"3",5
"1","307","1","1","7","0","2","2","1","1","3","1",1,0,0,1,"4",0,"2",5
"1","307","2","1","2","0","2","2","2","2","3","1",1,0,0,4,"2",1,"2",7
"1","307","2","1","7","0","2","1","2","1","2","1",1,0,0,3,"2",0,"2",5
"1","307","1","1","7","0","2","2","2","2","2","1",3,50,0,1,"4",0,"2",6
"1","307","2","2","0","0","2","1","1","1","2","1",1,0,0,4,"3",0,"1",4
"1","307","2","2","0","0","2","2","1","1","2","1",1,0,0,0,"0",0,"1",4
"1","307","1","5","7","0","2","1","1","1","2","1",1,0,0,5,"2",0,"2",4
"1","307","2","2","0","0","2","2","2","1","2","1",1,0,0,1,"3",0,"1",5
"1","307","2","2","0","0","2","2","2","2","2","1",1,0,0,8,"2",0,"1",6
"1","307","3","2","3","7","1","1","2","2","2","1",3,0,0,7,"3",0,"3",6
"1","307","1","2","0","0","2","1","2","1","2","1",1,0,0,1,"2",0,"1",5
"1","307","2","1","2","7","2","2","1","1","2","1",1,0,0,3,"3",0,"3",4
"1","307","2","1","2","0","2","1","3","3","2","1",1,0,0,2,"3",0,"2",8
"1","307","2","2","7","0","2","1","2","2","2","1",3,0,0,1,"3",0,"2",6
"1","307","1","5","0","0","2","2","1","1","2","1",1,0,0,3,"2",0,"1",4
"1","307","2","5","7","0","2","1","1","1","1","1",1,0,0,4,"3",1,"2",3
"1","307","1","1","2","0","2","1","2","2","2","2",1,0,0,3,"3",3,"2",6
"1","307","2","1","0","0","2","1","2","2","2","1",1,20,0,1,"2",0,"1",6
"1","307","2","5","0","0","2","2","1","1","1","2",2,0,0,3,"4",0,"1",3
"1","307","2","5","0","0","2","2","3","3","2","1",1,0,0,2,"2",0,"1",8
"1","307","1","7","0","0","2","1","1","1","2","1",1,0,0,1,"1",0,"1",4
"1","307","2","4","5","0","2","1","1","1","1","1",1,0,0,2,"4",2,"2",3
"1","307","1","1","2","7","3","2","1","1","1","1",1,0,1,5,"4",1,"3",3
"1","307","2","1","2","7","3","1","1","1","2","1",1,50,0,5,"2",0,"3",4
"1","307","1","1","4","0","3","1","2","2","2","1",1,0,0,5,"3",0,"2",6
"1","307","2","2","4","0","1","1","1","1","1","1",1,0,0,8,"4",1,"2",3
"1","307","1","1","2","0","2","1","2","2","2","1",1,0,0,13,"3",1,"2",6
"1","307","1","2","5","0","2","1","1","3","1","1",1,0,0,6,"2",2,"2",5
"1","307","1","2","7","0","2","2","1","1","2","1",1,0,0,3,"3",0,"2",4
"1","307","2","1","4","7","2","1","1","1","1","1",1,0,0,3,"3",2,"3",3
"1","307","2","2","0","0","2","1","2","2","2","1",1,0,1,6,"3",0,"1",6
"1","307","2","1","7","0","2","1","2","3","2","1",1,0,0,1,"2",0,"2",7
"1","307","1","1","0","0","2","1","2","1","2","1",1,0,0,4,"4",0,"1",5
"1","307","1","1","0","0","2","2","2","1","2","1",1,0,0,4,"1",0,"1",5
"1","307","1","2","0","0","2","2","2","1","2","1",1,0,0,7,"3",0,"1",5
"1","307","1","1","2","0","2","1","1","1","2","1",1,0,0,4,"3",0,"2",4
"1","307","3","2","5","0","2","1","2","2","2","1",2,0,0,3,"2",0,"2",6
"1","307","2","1","2","7","2","1","2","2","2","1",1,0,0,2,"4",0,"3",6
"1","307","2","2","7","0","1","1","2","2","2","1",4,0,0,5,"2",0,"2",6
"1","307","2","1","0","0","2","1","1","1","2","1",1,0,0,1,"3",0,"1",4
"1","307","1","2","0","0","3","1","1","1","2","1",1,0,0,5,"3",1,"1",4
"1","307","2","2","0","0","2","2","2","1","2","2",1,0,0,1,"4",0,"1",5
"1","307","1","1","2","7","2","2","1","1","2","1",1,0,0,1,"3",0,"3",4
"1","307","1","2","7","0","2","1","1","1","1","1",1,150,0,4,"2",1,"2",3
"1","307","2","1","2","0","2","1","1","1","2","1",1,0,0,4,"2",0,"2",4
"1","307","1","1","2","0","2","1","2","2","2","1",1,0,0,5,"2",0,"2",6
"1","307","2","2","0","0","2","1","2","2","2","1",1,50,0,1,"4",0,"1",6
"1","307","3","2","0","0","1","1","2","2","2","1",6,0,0,2,"4",0,"1",6
"2","307","3","2","4","0","2","2","2","2","2","1",3,0,0,2,"4",0,"2",6
"1","307","2","2","7","0","2","2","2","2","2","1",1,0,0,3,"2",0,"2",6
"1","307","3","1","7","0","3","1","2","2","2","1",3,0,0,2,"3",0,"2",6
"1","307","1","2","0","0","2","1","1","1","2","1",5,0,0,1,"4",3,"1",4
"1","307","3","2","5","0","2","2","1","1","2","1",2,0,0,5,"2",0,"2",4
"1","307","3","2","5","0","2","1","1","1","2","1",2,0,0,8,"3",0,"2",4
"1","307","2","1","2","0","2","1","1","1","1","1",1,0,0,2,"3",1,"2",3
"1","307","1","2","0","0","2","1","2","2","2","1",1,0,0,3,"2",0,"1",6
"1","307","1","7","0","0","2","1","1","2","2","1",1,0,0,1,"2",0,"1",5
"1","307","2","2","0","0","2","2","1","1","3","1",1,0,0,2,"4",5,"1",5
"1","307","2","1","2","0","2","2","3","3","3","1",1,0,0,4,"2",0,"2",9
"1","307","1","1","7","0","1","1","2","2","2","1",1,0,0,1,"1",0,"2",6
"1","307","2","2","7","0","2","1","2","1","2","1",1,0,0,5,"4",0,"2",5
"1","307","2","2","0","0","2","1","1","1","2","1",1,0,0,4,"3",0,"1",4
"1","307","2","1","2","7","2","1","2","2","2","1",2,0,0,5,"1",0,"3",6
"1","307","1","5","7","0","2","1","1","1","1","1",1,0,0,8,"3",1,"2",3
"1","307","2","1","2","0","1","1","3","3","2","1",1,0,0,3,"4",0,"2",8
"1","307","2","2","0","0","2","1","1","1","1","1",1,0,0,14,"4",1,"1",3
"1","307","2","1","0","0","2","1","1","1","2","1",1,0,0,4,"4",0,"1",4
"1","307","2","1","2","0","2","1","2","1","2","1",1,0,0,1,"4",0,"2",5
"1","307","1","1","2","3","2","2","1","1","1","1",1,150,0,11,"4",1,"3",3
"1","307","1","1","0","0","2","2","3","1","2","1",1,0,0,1,"3",0,"1",6
"1","307","1","2","4","7","2","2","3","3","3","1",1,50,0,1,"4",0,"3",9
"1","307","2","1","2","5","2","1","2","1","2","1",1,0,0,2,"2",0,"3",5
"1","307","1","1","2","0","2","2","2","1","2","1",1,5,0,2,"1",0,"2",5
"1","307","2","2","0","0","2","1","1","1","1","1",1,0,0,17,"4",2,"1",3
"1","307","2","1","0","0","3","2","3","3","3","1",1,0,0,1,"1",1,"1",9
"1","307","3","1","5","0","2","2","3","3","3","2",2,30,0,5,"2",2,"2",9
"1","307","1","5","0","0","2","1","1","1","2","1",1,50,0,2,"4",0,"1",4
"1","307","1","3","0","0","2","2","1","1","3","1",1,0,0,3,"4",1,"1",5
"1","307","2","3","7","0","2","1","2","1","2","1",1,0,0,3,"2",0,"2",5
"1","307","1","2","7","0","2","1","2","1","2","1",1,0,0,3,"1",0,"2",5
"1","307","2","1","2","0","2","1","1","1","1","1",1,0,0,2,"4",0,"2",3
"1","307","1","1","7","0","2","1","1","1","1","1",1,0,0,15,"3",1,"2",3
"1","307","1","1","0","0","2","1","2","1","2","1",1,0,0,4,"3",0,"1",5
"1","307","2","2","0","0","2","1","3","1","2","1",1,0,0,0,"2",0,"1",6
"1","307","2","2","0","0","2","1","2","2","3","1",1,0,0,2,"4",0,"1",7
"1","307","1","2","0","0","2","2","1","1","2","1",1,50,0,2,"4",0,"1",4
"1","307","3","1","2","4","2","2","2","2","2","1",4,1,0,5,"4",0,"3",6
"1","307","1","2","0","0","2","1","3","3","3","1",1,0,0,2,"2",1,"1",9
"1","307","2","7","0","0","1","1","2","2","1","1",1,0,0,1,"3",1,"1",5
"1","307","2","2","7","0","2","1","2","2","2","1",1,0,0,2,"3",0,"2",6
"1","307","1","1","5","7","1","1","2","2","2","1",4,0,0,3,"2",0,"3",6
"1","307","2","6","0","0","2","1","2","2","3","1",4,0,0,5,"4",0,"1",7
"1","307","2","2","0","0","2","1","1","1","1","1",1,0,0,1,"4",7,"1",3
"1","307","3","1","2","6","1","1","2","2","2","1",4,0,0,3,"4",0,"3",6
"1","307","1","2","7","0","1","1","3","3","3","1",1,0,0,1,"4",0,"2",9
"1","307","3","2","5","7","2","2","1","1","2","1",4,0,0,11,"3",0,"3",4
"1","307","1","2","0","0","2","2","2","2","2","1",1,0,0,3,"2",0,"1",6
"1","307","1","2","4","0","2","1","2","2","2","1",1,50,0,2,"3",0,"2",6
"1","307","2","5","0","0","2","2","1","1","2","1",1,0,0,8,"3",0,"1",4
"1","307","1","4","0","0","1","1","1","1","3","1",1,0,0,3,"4",0,"1",5
"1","307","1","2","7","0","2","2","1","1","2","1",1,0,0,2,"2",0,"2",4
"1","307","2","1","2","0","2","1","2","1","2","1",1,0,0,3,"2",0,"2",5
"1","307","2","2","0","0","1","1","1","1","2","1",1,0,0,2,"4",0,"1",4
"1","307","1","1","2","0","2","1","3","1","2","1",1,0,0,2,"4",3,"2",6
"1","307","1","1","5","0","1","2","2","2","2","1",1,0,0,3,"2",0,"2",6
"1","307","3","1","7","0","2","1","2","2","2","1",3,0,0,3,"4",0,"2",6
"1","307","1","5","7","0","2","1","1","2","2","1",1,0,0,1,"0",0,"2",5
"1","307","2","1","2","7","2","1","2","1","2","1",1,0,1,6,"4",0,"3",5
"1","307","2","1","5","7","2","1","2","2","2","1",6,0,0,1,"4",0,"3",6
"1","307","2","1","2","7","2","1","1","1","2","1",1,0,0,3,"3",0,"3",4
"1","307","1","1","2","0","2","1","1","1","1","1",1,0,0,1,"4",1,"2",3
"1","307","1","1","7","0","2","1","1","1","1","1",1,110,0,2,"3",1,"2",3
"1","307","2","2","0","0","2","2","1","1","2","1",1,0,0,7,"2",0,"1",4
"1","307","2","1","0","0","2","1","1","1","2","1",1,0,0,4,"4",0,"1",4
"1","307","2","2","0","0","1","1","1","1","2","1",1,0,0,3,"4",0,"1",4
"1","307","3","1","2","7","2","1","1","1","2","1",8,10,0,4,"3",0,"3",4
"1","307","2","1","4","0","2","2","2","2","2","1",3,0,0,5,"1",0,"2",6
"1","307","2","1","2","5","2","1","2","2","2","1",1,0,0,1,"2",0,"3",6
"1","307","2","1","2","0","2","1","1","1","1","1",1,0,0,5,"2",2,"2",3
"1","307","3","1","2","7","1","1","2","2","2","1",17,0,0,1,"2",0,"3",6
"1","307","1","3","0","0","3","1","1","1","3","1",1,0,0,2,"4",1,"1",5
"1","307","2","1","7","0","2","1","2","1","3","1",1,0,0,4,"4",2,"2",6
"1","307","1","1","2","7","2","1","3","3","2","1",1,0,0,5,"3",0,"3",8
"1","307","2","1","6","0","2","2","1","1","1","1",1,0,0,2,"4",1,"2",3
"1","307","1","1","7","0","2","2","1","1","2","1",1,0,0,3,"2",0,"2",4
"1","307","2","1","2","0","3","1","1","1","2","1",1,0,0,2,"1",0,"2",4
