"","IN","TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
"2675",12963,NA,4.4,1.555,0.78,-38.9,0.075,226,415,1.04135,3.49,1.09,9.3,0,8,1
"2676",12973,NA,5.2,-0.99,0,1.8,0.05,-228,51,0.97279,3.68,0.79,18.1,1,6,0
"2677",12979,NA,5.8,1.28,0.27,1.6,0.062,-185,-150,0.99184,2.28,0.81,6.7,0,6,2
"2678",12980,NA,8.3,0.95,0.96,2.6,0.675,235,192,0.96265,3.4,0.53,13.8,-1,9,0
"2679",12981,NA,7.4,1.7,0.36,53.6,0.821,-113,123.410478288232,0.9968,1.71,-0.13,9.1,-1,8,0
"2680",12982,NA,9.2,1.14,0.39,0.9,-0.226,15,-390,1.02896,2.96,0.28,10.4,1,10,1
"2681",12992,NA,9.3,0.49,0.36,1.7,-0.125,3,305,0.91906,2.21,1.12,4.4,1,10,1
"2682",12994,NA,-5.2,-0.435,0.18,2.1,-0.174,5,30,0.9967,3.4,0.37,9.8,0,9,0
"2683",12999,NA,7.8,0.6,-0.6,-39.4,0.069,32,73,0.97374,2.49,0.57,10,-1,10,2
"2684",13002,NA,5.7,0.24,0.24,40,0.498,190,121,0.95795,3.13,0.36,10,0,7,2
"2685",13004,NA,3.7,-0.485,1.5,-51,0.044,-233,-76,0.99713,4.44,-1.13,9,0,8,0
"2686",13010,NA,6.4,-0.66,0.07,-6.7,0.254,10,-121,1.02896,2.97,0.53459173553719,10.5836317460295,1,7,1
"2687",13013,NA,8,1.25,-0.75,9.7,0.357,15,323,0.99406,2.08,0.36,10,0,9,2
"2688",13015,NA,6.6,0.27,0.29,23.6,-0.344,73,-226,0.96801,3.89,1.92,9.8,1,7,2
"2689",13019,NA,6.3,0.34,1.33,14.7,-0.414,49,-156,1.0038,3.23,0.46,10.5836317460295,2,7,2
"2690",13030,NA,20.6,1.29,0.03,28.5,0.076,21,123.410478288232,1.02795,3.23651810584958,0.68,10.5836317460295,-2,8,1
"2691",13031,NA,6.7,0.11,0.34,39.2,-0.134,41,-80,0.9962,3.42,0.53459173553719,10.8,1,7,3
"2692",13036,NA,7,0,0.8,36.3,0.036,44,132,1.04172,3.34,0.11,9.4,1,7,1
"2693",13037,NA,11.4,0.26,0.38,1.5,0.061,-190,120,0.99192,2.44,2.12,4.1,1,8,3
"2694",13042,NA,7.8,0.68,1.91,1.7,-0.19,104,283,1.03276,2.54,0.64,8.5,2,8,0
"2695",13054,NA,-1.5,1.16,-0.83,-36,-0.544,115,110,0.95247,2.26,-0.63,13.33333333,-1,7,1
"2696",13060,NA,5.3,0.32,-1.47,3.7,0.043,22,-60,0.9937,2.15,1.99,10.4,1,6,0
"2697",13072,NA,10.3,1.54,3.37,4.5,0.113,22,-132,0.998,3.28,0.53459173553719,11.5,0,11,2
"2698",13073,NA,14.8,0.59,1.11,32.5,-0.174,34.9470625196356,334,1.04028,5.11,0.53459173553719,16.2,0,7,1
"2699",13079,NA,4.9,0.15,1.94,-41.8,-0.383,-109,253,1.00787,2.98,0.39,17.7,1,7,3
"2700",13081,NA,8.4,-0.25,1.26,1.2,-0.342,-92,467,0.94554,2.07,-1.41,9.5,-1,8,0
"2701",13086,NA,6.8,0.51,-0.07,54.7,0.074,9,-16,1.03062,3.68,0.53459173553719,9.5,0,7,1
"2702",13087,NA,-0.6,-1.02,0.27,2.4,-0.397,199,-249,1.04472,2.65,-0.18,9.2,0,8,2
"2703",13090,NA,6.6,1.36,-0.67,-60.8,0.07,287,467,0.98997,1.86,0.82,8.1,0,7,0
"2704",13098,NA,4.8,0.27,0.25,59.4,0.053,54,202,1.00808,3.22,0.56,9.3,0,7,1
"2705",13100,NA,7.3,-1.06,0.27,-47.6,0.047,16,79,0.99173,3.07,0.46,5.2,0,8,1
"2706",13105,NA,8.3,0.42,0.62,19.25,0.04,41,-146,1.01245,2.98,0.67,9.7,0,9,0
"2707",13106,NA,6.4,0.25,0.3,5.5,0.208,15,388,0.99662,3.14,-2.4,5,0,7,1
"2708",13107,NA,6.2,0.06,0.25,-33.3,0.24,35,-313,1.03222,2.35,0.44,11.8,0,7,2
"2709",13113,NA,12.8,1.46,-0.28,27.2,0.038,85,153,0.9909,3.33,-0.21,12,2,7,4
"2710",13115,NA,5.9,0.12,0.27,-24.5,-0.469,40,507,0.99226,3.15,0.68,12.1,0,6,3
"2711",13117,NA,-5.5,0.58,1.67,-55.85,0.058,8,22,1.03618,5.37,0.49,15,-1,8,0
"2712",13118,NA,19.4,0.22,0.27,87.6,0.057,45,586,0.99299,3.23651810584958,0.44,9.9,-1,8,2
"2713",13121,NA,10.5,-2.42,0.49,63.9,0.0614253988113857,-228,407,1.04887,3.1,-0.4,10.3,-1,9,0
"2714",13137,NA,7.2,0.18,-0.37,61.8,0.409,238,73,0.9925,2.66,0.4,10.8,-2,8,1
"2715",13146,NA,7.2,-0.54,0.32,32.6,0.047,152,132,1.00634,3.26,0.53459173553719,12.2,0,8,0
"2716",13150,NA,2.1,1.65,0.29,-40.9,0.029,34.9470625196356,134,0.98944,3.03,2.17,12.9,1,8,3
"2717",13151,NA,8.3,0.315,0.26,2.1,0.084,11,50,0.9976,3.9,0.53,10.5836317460295,1,9,2
"2718",13152,NA,-3.4,0.59,0.43,5.31913482791285,0.078,18,30,1.01218,4.58,0.53459173553719,4.8,1,8,1
"2719",13156,NA,7.6,0.17,0.37,1.5,0.0614253988113857,26,75,1.03491,3.3,0.46,10.8,-1,8,3
"2720",13165,NA,15.4,1.68,0.42,7.4,0.534,56,122,0.9958,3.22,0.48,7.1,1,7,4
"2721",13169,NA,9.3,0.08,0.07,2,0.593,14,141,0.99077,2.95,0.77,12.2,1,9,2
"2722",13178,NA,6.5,-0.44,0.19,-26.7,0.064,-119,112,0.896,3.05,1.16,4.6,0,7,2
"2723",13180,NA,9.4,-0.85,0,1.4,0.326,11,18,0.97577,3.23651810584958,-0.05,14.1,1,6,1
"2724",13183,NA,14.2,0.21,0.28,8.7,0.045,-168,-196,0.9954,3.25,0.54,10.4,0,7,3
"2725",13184,NA,10.5,-1.21,0.64,2.4,0.453,6,15,0.9973,3.09,0.66,11.4,1,12,0
"2726",13188,NA,-1.6,-1.43,0.09,5.31913482791285,0.224,290,231,0.94769,2.49,3.14,17.7,-1,7,2
"2727",13191,NA,-5.2,0.12,0,37,0.602,32,88,0.9897,3.2,-0.18,11,0,7,2
"2728",13196,NA,7,1.95,0.37,29.4,-0.041,223,104,0.95502,1.9,1.98,17.7,-1,8,0
"2729",13203,NA,18.3,0.27,-0.66,18.8,0.024,29,128,0.98984,3.01,0.53459173553719,12.4,0,9,2
"2730",13206,NA,-3,-0.41,-0.91,0.7,0.764,11,66,1.03379,3.97,0.16,9.8,-1,6,1
"2731",13211,NA,6.7,0.46,-1.08,1.7,0.1,218,123.410478288232,0.9948,3.52,0.6,15,1,7,2
"2732",13219,NA,7.5,-0.395,-0.01,-0.6,0.413,4,18,1.04589,2.17,-0.53,14.7,1,8,0
"2733",13223,NA,8.7,0.9,0.37,-53,0.06,-232,371,0.98761,3.54,0.88,11.5,2,8,3
"2734",13226,NA,6.8,0.18,0.28,12.6,0.223,-294,113,0.9443,3.11,0.45,10.9,0,7,2
"2735",13228,NA,17.2,-1.08,0.26,7.2,-0.469,104,207,1.01934,3.12,0.37,15.5,-1,8,1
"2736",13230,NA,-4,0.58,-0.65,-55.3,0.345,33,81,0.98918,3.85,-0.38,11.5,1,6,2
"2737",13240,NA,6.6,0.72,0.89,0.8,0.462,-55,-306,0.97763,2.65,0.37,7.8,1,7,2
"2738",13249,NA,5.9,0.5,0.49,5.31913482791285,0.054,187,-39,0.9948,3.43,0.5,9.2,1,6,3
"2739",13250,NA,10.7,0.59,-0.76,2.3,0.082,-111,712,0.99744,4.29,1.09,10.2,-1,8,0
"2740",13256,NA,-1.8,-1.125,0.34,50.5,0.157,97.5,-5,0.9934,3.18,1.49,10.9,0,8,2
"2741",13261,NA,27.4,0.185,0.14,-6.2,0.544,47,421,0.98404,3.55,0.44,14.25,0,6,0
"2742",13263,NA,9.6,-0.78,0.61,1,0.028,190,24,0.9926,2.91,0.04,15.8,0,10,1
"2743",13268,NA,2.4,0.05,0.19,4.9,0.055,267,127,1.01681,4.26,0.41,6.3,1,7,2
"2744",13275,NA,3.3,-0.23,-0.55,-23.5,0.077,221,-445,1.038,3.36,1.06,9.1,1,8,0
"2745",13277,NA,-2.2,0.53,0.33,13.7,0.395,34.9470625196356,-93,0.9902,2.56,-1.16,12.8,1,8,3
"2746",13283,NA,6.8,0.63,1.27,1.9,0.215,87,108,0.94382,4.06,0.45,14.6,0,7,2
"2747",13284,NA,7.1,1.13,-0.05,2,0.047,400.5,307.5,1.03179,3.24,0.08,10.5836317460295,0,8,0
"2748",13285,NA,15.2,1.06,0.3,-0.3,0.037,29,159,1.03864,5.21,0.42,10.5836317460295,0,8,1
"2749",13286,NA,12,0.36,1.98,-11.8,1.161,-3,123.410478288232,1.01999,3.4,0.43,11,0,8,3
"2750",13287,NA,6.6,-0.07,-0.02,66,-0.333,-109,-94,0.96928,2.54,0.55,2.7,-1,7,0
"2751",13290,NA,-1,0.35,0.35,6,-0.088,31,344,1.0392,3.1,0.47,9.4,0,7,1
"2752",13291,NA,7.5,-0.68,-1.37,-24.1,0.117,-235,255,0.99635,3.38,0.53459173553719,9.2,1,8,0
"2753",13294,NA,-2.2,-0.39,1.11,-1.1,-0.043,175,-274,1.00293,2.09,1.46,18.4,1,8,3
"2754",13295,NA,7.7,0.3,0.34,42.2,-0.332,-232,-182,1.02411,3.18,0.34,6.7,-1,8,2
"2755",13303,NA,12.4,-0.34,0.17,17.75,0.335,-122,553,0.99916,3.87,1.55,8.8,-1,7,2
"2756",13306,NA,7.8,1.34,1.85,3.2,0.027,28,786,0.94747,2.96,-0.01,11.3,-2,9,0
"2757",13311,NA,5.8,0.29,0.05,0.8,0.272,11,363,0.9924,3.36,0.35,14.8,1,6,2
"2758",13322,NA,13.1,0.71,-1.55,-46.6,0.094,178,-299,1.03108,3.47,2.27,9.4,0,8,0
"2759",13331,NA,19,1,0,2.6,1.106,25,55,0.9968,4.93,0.68,10.5836317460295,0,9,0
"2760",13337,NA,13.4,-1.82,1.79,-26.6,0.385,40,199,1.0074,3.2,0.26,20.9,1,6,2
"2761",13344,NA,7.3,-0.13,0.43,95.7,0.048,52,409,0.96981,4.5,-1.33,10.5836317460295,0,8,0
"2762",13362,NA,5.6,-0.73,-0.83,20.3,0.027,37,150,0.991,3.3,-1.15,13.9,1,6,2
"2763",13364,NA,6.8,0.28,0.43,7.6,-0.653,-257,129,1.05268,3.08,1.37,12.5,-1,8,1
"2764",13366,NA,6.8,0.33,0.31,64.6,0.045,34.9470625196356,-279,1.00004,3.06,0.55,15.1,0,7,0
"2765",13368,NA,18.3,0.41,-0.92,4.7,0.023,82,110,1.0072,2.21,-1.14,12.5,-1,7,2
"2766",13370,NA,8.5,0.44,0.5,52.2,0.369,-63,311,0.99634,1.05,1.1,13.5,-1,9,1
"2767",13377,NA,-6.4,0.34,0.28,-11.7,0.166,-26,457,0.99677,2.89,0.49,11.7,1,8,3
"2768",13378,NA,8.9,0.29,0.34,-14,0.037,10,557,0.9962,1.93,-0.23,14.2,-1,9,1
"2769",13388,NA,11.1,0.32,-0.54,2.2,0.415,159,-347,1.00331,2.89,1.44,11.1,0,11,0
"2770",13392,NA,6.3,1.28,0.3,5.31913482791285,0.463,23,120,1.01626,3.24,0.47,14.5,1,7,2
"2771",13398,NA,6.4,1.07,0.32,1.9,0.04,234,-215,0.97029,3.68,-0.52,11.8,1,7,2
"2772",13403,NA,-2.7,0.21,-1.2,-44.1,0.033,34.9470625196356,684,0.95397,2.63,0.35,10.5,1,8,2
"2773",13404,NA,15.3,1.04,0.38,16.05,0.058,16,19,0.96479,3.38,2.01,9.2,1,7,2
"2774",13409,NA,7.4,-0.38,-2.95,-37.4,0.561,264,458,0.99907,3.06,0.57,9.9,0,8,2
"2775",13416,NA,12,0.4,1.94,1.3,-0.388,162,149,1.05204,4.18,0.96,8.7,2,8,0
"2776",13422,NA,22.1,0.17,1.22,58,-0.133,11,-453,1.02322,3.32,-0.78,15.7,0,11,0
"2777",13427,NA,-2.1,0.93,0.25,-32.9,0.048,152,-23,0.99663,1.48,0,9.5,0,8,2
"2778",13433,NA,2.4,-1,0.28,2.5,-0.554,-239,109,0.9921,4.04,-1.29,11.6,1,7,3
"2779",13438,NA,8.8,1.28,0.33,30.3,0.456,16,-292,1.00104,3.14,1.36,14.7,-1,9,2
"2780",13441,NA,7,0.28,-0.56,-51.5,0.0614253988113857,32,141,1.08164,3.38,0.53,0.3,1,8,4
"2781",13449,NA,12.4,0.89,0.28,73.95,0.041,29,199,0.99418,2.06,-1.31,14.4,1,7,3
"2782",13450,NA,6.7,-0.1,0,5.31913482791285,0.471,148,75,0.99551,3.15,1.83,10.5836317460295,1,7,1
"2783",13453,NA,13.3,0.21,0.24,6,0.042,-117,123,0.99304,3.14,-1.29,12.3,-1,8,1
"2784",13460,NA,-2.9,0.41,0.63,26.7,0.039,185,179,0.9979,3.08,0.44,10.5836317460295,1,9,1
"2785",13461,NA,6.4,-0.44,0.45,3.5,-0.041,118,180,0.9942,1.88,-0.68,7.8,1,7,2
"2786",13465,NA,20,0.83,0.42,-30.2,-0.097,10,-188,0.96795,3.32,0.46,9.5,0,8,2
"2787",13468,NA,13.8,0.75,-0.96,6.8,-0.435,44.5,234,0.9972,5.44,-2.33,10.2,1,8,0
"2788",13481,NA,7,0.36,0.21,64.7,0.378,20,371,0.97083,4.39,1.49,5.2,0,8,2
"2789",13485,NA,7,0.29,3.76,3.8,-0.094,37,-109,1.01469,3.47,1.65,9.4,-1,8,1
"2790",13487,NA,5.9,-0.1,0.56,-38.3,0.0614253988113857,258,102,0.9923,3.24,-1.94,10.5,1,8,3
"2791",13490,NA,10.1,-0.46,0.92,1.2,0.06,19,464,0.98999,3.25,0.53459173553719,7.9,0,7,2
"2792",13493,NA,15.5,-0.14,0.44,-20.8,0.034,113,-10,0.95018,2.22,2.03,10.5836317460295,0,7,1
"2793",13497,NA,-14.6,0.7,-0.64,-29.5,0.081,38,430,0.98819,3.08,1.89,10.3,-1,7,1
"2794",13508,NA,6.5,0.22,0.19,7.6,-0.422,16,115,0.9937,4.04,0.44,10.3,1,7,0
"2795",13516,NA,18.5,0.91,0.11,81,0.172,12,31,0.9979,3.4,0.53459173553719,9.9,0,10,0
"2796",13525,NA,17.9,-1.31,0.01,2.3,-0.438,197,19,0.996,4.17,0.87,9.1,0,11,2
"2797",13533,NA,7.3,1.08,1.39,23.1,0.0614253988113857,-185,424,0.99382,4.05,0.58,4.5,0,8,4
"2798",13535,NA,15.7,-0.5,0.53,4.9,-0.475,-130,101,0.976775,3.19,0.53459173553719,10.2,0,7,0
"2799",13538,NA,14,0.2,0.3,15,0.546,23,166,0.9948,3.62,2.18,13.6,0,8,2
"2800",13545,NA,-0.3,0.27,0.19,14.2,0.085,21,561,0.94469,2.24,0.53459173553719,9.5,1,7,1
"2801",13566,NA,7.7,0.25,0.43,57.3,0.231,306,115,1.04272,4.14,-0.91,8.6,-1,8,3
"2802",13581,NA,13,0.24,0.36,5.2,0.524,49,-253,0.9942,2.89,0.37,10.8,0,8,1
"2803",13584,NA,-4.7,0.72,1.7,0.8,0.029,26,77,1.02489,5.66,0.51,14.2,-1,6,0
"2804",13588,NA,5.6,0.27,-0.18,0.9,0.025,-215,49,0.95124,3.23651810584958,0.95,13.1,-1,6,1
"2805",13596,NA,16,1.66,-0.6,6.2,0.059,-70,136,1.0362,3.3,0.49,12,0,7,1
"2806",13600,NA,6.3,-0.635,2.53,-3.7,0.04,37,288,1.0069,3.8,-0.1,6.3,2,7,3
"2807",13604,NA,6.4,1.53,-1.36,27.3,0.463,17,-137,0.99873,3.23,0.44,12.2,0,7,2
"2808",13608,NA,6.6,0.46,0.23,-50.4,0.222,19,184,1.02072,3.11,0.38,9,1,8,1
"2809",13611,NA,-11.5,0.4,1.23,12.9,0.033,-64,186,1.02023,3.08,0.49,-3.6,0,7,1
"2810",13612,NA,6.4,0.85,0.98,2,-0.358,21,191,0.99235,4.03,1.63,9.6,0,7,0
"2811",13615,NA,6.1,-0.285,-0.16,60.5,0.056,77,172,0.9954,3.64,0.73,5.4,0,8,2
"2812",13616,NA,14.5,1.63,1.19,6.7,0.037,15,60,1.04413,3.95,-0.17,2.2,0,8,3
"2813",13618,NA,-0.8,1.77,1.69,-27.9,-0.621,177,65,0.97597,5.27,-0.51,12.7,0,8,2
"2814",13625,NA,21.1,-0.65,3.59,64.6,0.05,26,123.410478288232,0.94785,3.33,0.53,9.1,-1,8,0
"2815",13628,NA,7.1,0.44,0.62,11.8,0.493,52,276,1.04853,3.62,0.46,8.7,-1,8,3
"2816",13629,NA,8.9,1.1,1.22,1.9,0.494,-212,16,0.9948,3.35,0.7,9,0,10,0
"2817",13630,NA,-2,0.2,0.38,-47.2,0.034,105,104,0.98865,2.07,0.52,15.9,1,7,3
"2818",13633,NA,7.4,0.43,-0.34,13,0.467,37,158,0.92265,1.95,-0.8,11.6,0,9,2
"2819",13637,NA,5.8,0.42,0.29,5.31913482791285,0.042,-87,101,0.97436,3.36,1.22,11.4,0,6,2
"2820",13640,NA,6.5,0.25,-0.29,-33.7,0.36,169,-239,0.95028,2.1,0.54,9.7,-1,7,0
"2821",13641,NA,18.2,0.67,0.01,-33.1,0.077,-399,-244,0.995,3.16,1.36,15,0,8,1
"2822",13651,NA,-16.4,1.74,0.66,9.1,0.584,34.9470625196356,159,0.94536,3.66,3.09,10.8,1,7,2
"2823",13674,NA,6.4,0.16,0.37,1.5,0.459,27,-1,1.00035,3.38,2.13,6.3,0,7,2
"2824",13684,NA,6,0.82,0.96,7.7,0.046,-180,432,0.96421,3.04,0.38,11,0,7,2
"2825",13690,NA,6.3,0.19,-1.31,50.6,-0.274,33,123.410478288232,0.9833,3.71,0.54,12.8,-2,7,1
"2826",13707,NA,7.1,-0.15,-0.65,-58.4,0.371,115,164,1.03378,3.17,0.93,10,0,8,2
"2827",13709,NA,12.3,0.51,0.24,2.1,0.043,125,484,0.94859,3.22,3.82,10.5836317460295,1,7,3
"2828",13710,NA,-4.6,0.9,1.55,21.2,0.17,34.9470625196356,126,0.98483,2.95,0.53459173553719,17.4,-1,8,3
"2829",13713,NA,10.3,-0.78,-0.59,-51.1,0.046,113,134,1.05172,4.13,0.45,14.8,2,8,2
"2830",13724,NA,7.6,0.29,0.42,1.3,0.035,18,354,1.03982,2.99,0.53459173553719,11.3,2,8,0
"2831",13725,NA,7.5,0.41,-0.41,-11.9,0.104,-143,94,0.94806,3.23651810584958,1.91,6.5,2,8,0
"2832",13731,NA,-1,0.29,1.9,9.1,0.05,29,124,0.9968,3.06,1.2,-2.2,-1,8,1
"2833",13736,NA,-1.8,0.12,0.49,5.2,0.236,33,-257,0.9952,3.18,0.49,10.6,-1,9,1
"2834",13740,NA,6.3,-0.565,-0.48,37.3,0.076,8,15,0.98444,2.04,0.53,14.8,1,8,0
"2835",13745,NA,7.3,0.34,-0.06,5.31913482791285,0.05,34.9470625196356,136,0.9936,3.25,-0.16,10.2,2,8,3
"2836",13748,NA,12.9,0.18,-0.59,53.3,0.055,243,314,0.95834,3.6,0.93,15.4,-1,8,0
"2837",13751,NA,8,0.705,-0.62,1.9,0.074,8,131,0.9962,3.34,-0.66,10.5,1,9,0
"2838",13758,NA,17.4,0.28,0.18,43.8,0.058,7,108,0.99288,3.23,-0.83,9.55,-1,6,0
"2839",13762,NA,15.2,1.23,0.57,16.4,0.042,34,153,1.00815,3.11,-0.82,9.8,0,10,0
"2840",13764,NA,3.1,-0.56,-0.4,-57,-0.854,57,135,0.99016,2.19,0.34,15.6,0,7,3
"2841",13765,NA,6.4,0.24,0.29,5.5,0.038,50,257,0.9906,3.3,0.42,11.8,0,7,0
"2842",13769,NA,13.6,0.52,0.99,8.5,0.0614253988113857,-227,-130,0.99626,3.2,0.33,11.3,-1,8,1
"2843",13770,NA,11.4,0.35,0.36,1.6,0.038,163,-288,1.01757,3.25,2.24,5.3,0,9,1
"2844",13774,NA,8.8,0.56,0.28,7.7,0.053,37,551,0.99489,3.06,0.5,2,1,7,3
"2845",13787,NA,29.3,0.04,0.26,21.35,-0.019,52,495,0.99038,2.33,1.77,11.5,0,9,1
"2846",13791,NA,7.5,0.36,0.59,2.2,0.152,-563,18,0.96015,3.04,1.05,0,1,12,1
"2847",13802,NA,1.1,1.51,0.57,2.3,0.201,-250,-176,1.06315,3.36,0.55,11,-1,8,1
"2848",13807,NA,7.3,0.365,0.49,65.8,0.163,-18,42,1.03282,2.5,0.78,11,0,8,1
"2849",13808,NA,7,0.24,2.06,6.6,0.029,17,227,0.9965,3.03,0.61,9.5,-2,8,1
"2850",13809,NA,8.5,0.23,-0.31,-34.7,0.035,321,110,1.00698,3.07,-0.69,6.4,1,9,0
"2851",13810,NA,3.4,0.38,1.84,59.3,-0.048,5,12,1.03265,3.36,0.53459173553719,12.4,0,8,2
"2852",13822,NA,16.7,0.615,1.35,5.8,0.315,7,123.410478288232,0.96464,3.74,-0.09,3.2,1,14,3
"2853",13823,NA,-2.9,0.28,-0.35,16.9,0.044,231,-227,1.00435,3.35,2.15,10.7,-1,6,2
"2854",13825,NA,7.7,-0.06,-0.63,-43.6,-0.209,29,131,1.0377,3.68,0.44,11,0,8,2
"2855",13826,NA,3.2,0.16,0.35,-7.3,0.635,-109,147,0.9935,2.96,0.36,10,1,9,0
"2856",13833,NA,17.1,1.45,-0.93,1.1,0.034,36,84,0.99136,3.05,0.55,11.6,0,10,2
"2857",13837,NA,8.2,0.3,1.78,12.4,0.043,52,154,0.99452,3.04,2.11,12,-1,9,2
"2858",13842,NA,17,0.66,-0.49,-5.1,0.031,-47,122,0.9932,3.03,0.52,10.3,0,9,2
"2859",13846,NA,13,0.47,0.49,4.3,0.085,6,-7,0.98279,2.61,-0.76,15,0,14,2
"2860",13852,NA,1.4,0.78,0.45,-24.8,0.16,370,124,0.99528,2.93,-0.09,10.8,1,11,3
"2861",13853,NA,11.8,-1.09,1.29,2.1,0.102,304,-42,0.99001,2.61,0.57,12.9,-2,10,0
"2862",13858,NA,9.7,0.36,0.26,56.7,0.081,236,79,0.97064,2.84,0.78,11.4,-1,9,0
"2863",13860,NA,1.5,0.21,0.83,1.8,0.254,-101,222,1.04001,3.46,0.44,11.2,0,7,0
"2864",13866,NA,5.7,0.22,1.52,3.5,0.04,27,211,0.96098,3.9,0.36,13.3,0,6,0
"2865",13886,NA,7.6,1.73,0.29,2.1,0.075,272,-124,0.95762,3.46,0.53459173553719,4.8,0,8,0
"2866",13887,NA,4.8,0.61,0.4,4,0.073,235,69,0.99787,3.22,-0.4,9.5,1,10,0
"2867",13890,NA,-1.1,1.76,0.34,-63.5,-0.198,30,133,0.9954,2.78,0.44,9.8,2,7,1
"2868",13891,NA,-9.1,-1.9,0.32,5.31913482791285,0.549,257,117,1.0274,2.3,0.54,15.7,-1,7,2
"2869",13893,NA,7.6,1.71,0.34,21.3,-0.131,18,427,0.99084,3.06,1.53,12.4,-1,8,1
"2870",13902,NA,9.2,-0.59,-1.25,37.7,0.053,-10,175,1.00753,3.2,1.05,11,2,8,3
"2871",13903,NA,12,0.15,0.44,12.6,0.499,65,875,0.99688,3.26,0.53459173553719,3.8,0,7,0
"2872",13908,NA,-2,0.54,1.95,2.4,0.581,265,301,1.00085,4,0.71,8.9,1,11,2
"2873",13912,NA,18.7,0.27,1.04,3.6,0.036,44,340,1.0191,2.15,-0.11,9.6,-2,7,1
"2874",13924,NA,5.9,1.2,0.1,21.4,-0.42,-98,-61,0.9745,2.84,0.92,6.5,1,7,0
"2875",13928,NA,7.8,0.34,0.12,-51.7,0.024,-238,231,0.9908,3.11,0.41,12.1,0,8,1
"2876",13929,NA,9.8,-0.4,0.3,-6.2,0.054,108,152,1.02388,3.1,-1.97,9.5,1,7,1
"2877",13938,NA,1,1.32,-0.49,-7,-0.459,200,189,0.9986,2.94,0.99,9.4,1,7,2
"2878",13939,NA,7.7,-0.2,0.34,6.5,0.23,-265,192,0.99084,2.75,0.53459173553719,7.7,-1,8,1
"2879",13941,NA,8.5,-0.53,1.27,9.2,0.032,-193,61,1.00366,3.06,-0.46,11.5,1,9,3
"2880",13951,NA,10.2,0.44,0.88,6.2,-0.166,-210,505,0.96769,3.03,0.51,9,1,12,1
"2881",13962,NA,-4.8,0.17,-0.35,-104,0.578,109,-253,0.94846,3.4,0.1,11,-2,8,0
"2882",13964,NA,6.2,1.6,-0.23,1.2,0.539,147,95,0.98691,3.24,0.89,11.8,-1,7,1
"2883",13967,NA,3,0.31,0.27,11.1,-0.018,23,-304,0.99399,3.41,0.54,11.7,-1,8,2
"2884",13971,NA,4.3,1.37,0.4,1.5,0.037,143,107,0.98039,3.46,1.12,18.2,-1,7,3
"2885",13972,NA,-0.2,0.3,-1.12,27.6,0.025,37,107,0.99159,3.31,1.23,5.7,0,7,3
"2886",13975,NA,12,-0.11,0.76,-40.2,-0.141,-249,-2,0.95263,1.93,-0.34,13,2,13,0
"2887",13977,NA,-4.6,0.24,-0.81,56.8,0.034,95,-140,0.99773,3.2,1.07,9,0,8,1
"2888",13979,NA,5.1,0.26,0.05,1.1,0.915,46,-209,0.95521,3.35,0.43,11.2,0,6,3
"2889",13983,NA,6.6,0.37,1.72,-28.4,0.613,-4,210,1.02325,3.15,0.01,10.5836317460295,-1,7,0
"2890",13984,NA,7.6,0.4,0.09,-38.7,-1.011,6,19,0.97876,3.99,0.82,11.7,0,11,2
"2891",13987,NA,8.1,0.02,-0.84,7.9,0.034,17,-241,1.01403,4.08,0.31,7.3,0,7,0
"2892",13994,NA,6.1,-0.48,1.04,9.8,0.644,33,152,0.98087,3.31,0.53459173553719,18.8,0,7,3
"2893",13999,NA,10,0.22,1.28,17.6,0.054,178,-200,0.9948,3.83,-1.14,10.1,0,7,1
"2894",14003,NA,6.8,-1.7,0.22,6.2,-1.089,41,190,1.01553,3.18,0.51,9.2,2,7,2
"2895",14008,NA,9,-0.26,0.03,65.2,-0.482,-234,157,0.99498,4.46,1.78,10.1,1,6,2
"2896",14011,NA,17.7,0.19,0.59,13.6,0.18,60,-57,0.99886,3.17,0.53459173553719,8.7,2,9,2
"2897",14012,NA,9.3,-0.92,0.35,1.7,0.05,257,178,1.00063,3.16,-1.05,10.2,0,10,1
"2898",14016,NA,-4.2,0.35,1.58,13.8,0.048,-183,103,0.96793,3.28,-0.36,5.7,-1,7,2
"2899",14017,NA,7,-0.38,1.87,21.9,0.066,34.9470625196356,10,1.02262,3.33,0.77,11,0,8,1
"2900",14020,NA,16,0.41,-0.02,-96.7,-0.369,-169,123.410478288232,0.96176,3.23651810584958,0.64,10.1,0,8,0
"2901",14027,NA,12.4,-1.04,0.49,-13.8,0.046,87,-38,1.03821,3.23651810584958,-0.12,13.9,1,8,0
"2902",14038,NA,6.4,1.49,0.49,7.5,0.054,-238,-139,1.04588,4.07,3.38,15.4,0,7,2
"2903",14040,NA,-17.2,0.3,1.94,-35.2,-0.078,114,531,0.9945,3.21,-1.24,9.9,1,8,3
"2904",14042,NA,-0.6,0.59,0.24,7.4,0.044,142,308,1.03001,3.97,2.08,4.8,-1,6,1
"2905",14055,NA,18.4,-0.58,0.33,-42.6,0.059,-207,123.410478288232,0.98695,2.69,2.22,10.1,1,7,0
"2906",14057,NA,6.6,0.26,-0.69,126.5,0.239,56,-28,0.9906,4.51,0.3,18.2,1,7,2
