"","Type","Gender","Color1","Color2","Color3","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","breedname","AgeYears","NumColors","AllMeds","purebreed"
"13802","Dog","Male","Brown",NA,NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,0,NA,2,"2","Mixed Breed",1,"1","3","No"
"13803","Dog","Female","Black","Brown",NA,"Small","Short","No","No","No","Healthy",1,0,NA,1,"4","Mixed Breed",0,"2","6","No"
"13804","Dog","Female","Brown",NA,NA,"Medium","Short","Not Sure","Yes","No","Healthy",1,0,NA,5,"2","Mixed Breed",0,"1","6","No"
"13805","Dog","Female","Brown","White",NA,"Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,NA,2,"3","Mixed Breed",0,"2","8","No"
"13806","Dog","Female","Brown","White",NA,"Medium","Short","Not Sure","Not Sure","Yes","Healthy",2,0,NA,3,"4","Mixed Breed",4,"2","7","No"
"13807","Dog","Male","Brown","Cream","White","Medium","Short","No","Yes","No","Healthy",2,0,NA,5,"4","Mixed Breed",0,"3","5","No"
"13808","Dog","Male","Black","Brown",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,1,"4","Mixed Breed",1,"2","4","No"
"13809","Dog","Female","Brown",NA,NA,"Large","Short","No","Yes","No","Healthy",1,0,NA,6,"4","Mixed Breed",0,"1","5","No"
"13810","Dog","Male","Black","Yellow",NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,0,NA,5,"4","Mixed Breed",2,"2","3","No"
"13811","Dog","Female","Black","Brown",NA,"Small","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,2,"4","Mixed Breed",0,"2","9","No"
"13812","Dog","Female","Black","Brown","Cream","Medium","Short","No","Yes","No","Healthy",1,0,NA,1,"1","Mixed Breed",0,"3","5","No"
"13813","Dog","Female","Black","Brown","Cream","Medium","Medium","No","No","No","Healthy",1,0,NA,6,"2","Mixed Breed",0,"3","6","No"
"13814","Dog","Male","Brown","Cream","White","Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,NA,2,"3","Mixed Breed",2,"3","8","No"
"13815","Dog","Female","Black","Cream",NA,"Small","Long","Not Sure","Yes","Not Sure","Healthy",1,0,NA,3,"1","Mixed Breed",2,"2","7","No"
"13816","Dog","Male","Cream",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,14,"3","Mixed Breed",1,"1","3","No"
"13817","Dog","Female","Brown",NA,NA,"Medium","Short","No","Yes","No","Healthy",1,0,NA,1,"1","Mixed Breed",0,"1","5","No"
"13818","Dog","Female","Cream",NA,NA,"Medium","Short","No","Yes","No","Healthy",1,0,NA,1,"4","Mixed Breed",0,"1","5","No"
"13819","Dog","Female","Brown",NA,NA,"Large","Short","No","No","No","Healthy",1,0,NA,5,"4","Mixed Breed",0,"1","6","No"
"13820","Dog","Male","Cream","White",NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,NA,4,"2","Mixed Breed",0,"2","4","No"
"13821","Dog","Female","Golden","Cream",NA,"Medium","Medium","No","No","No","Minor Injury",1,0,1,1,"2","Mixed Breed",0,"2","6","No"
"13822","Dog","Male","Black","Brown","White","Medium","Short","No","No","No","Healthy",4,0,NA,4,"4","Mixed Breed",0,"3","6","No"
"13823","Dog","Female","Black","Brown",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,1,"2","Mixed Breed",0,"2","4","No"
"13824","Dog","Male","Black","Brown",NA,"Medium","Short","No","No","No","Healthy",1,0,NA,1,"2","Mixed Breed",0,"2","6","No"
"13825","Dog","Female","Black","Brown","White","Medium","Short","No","No","No","Healthy",1,0,NA,1,"0","Mixed Breed",0,"3","6","No"
"13826","Dog","Male","Brown",NA,NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,1,"4","Mixed Breed",0,"1","6","No"
"13827","Dog","Male","Brown",NA,NA,"Medium","Short","Yes","Yes","Yes","Minor Injury",1,0,NA,2,"4","Mixed Breed",3,"1","3","No"
"13828","Dog","Female","Black",NA,NA,"Medium","Short","Yes","No","Yes","Healthy",1,0,NA,1,"4","Mixed Breed",2,"1","4","No"
"13829","Dog","Female","Brown","White",NA,"Medium","Short","No","No","No","Healthy",1,0,NA,2,"2","Mixed Breed",0,"2","6","No"
"13830","Dog","Female","Black","White",NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,0,NA,5,"3","Mixed Breed",3,"2","3","No"
"13831","Dog","Female","Black","Brown",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,2,"2","Mixed Breed",0,"2","4","No"
"13832","Dog","Mixed","Black","Brown",NA,"Medium","Medium","No","No","No","Healthy",6,0,NA,13,"1","Mixed Breed",0,"2","6","No"
"13833","Dog","Female","Brown",NA,NA,"Small","Short","No","Yes","No","Healthy",1,0,NA,5,"3","Mixed Breed",0,"1","5","No"
"13834","Dog","Female","Black","Brown",NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,2,"1","Mixed Breed",0,"2","6","No"
"13835","Dog","Female","Brown",NA,NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,0,NA,2,"4","Mixed Breed",4,"1","3","No"
"13836","Dog","Male","Brown",NA,NA,"Medium","Medium","No","Yes","No","Healthy",1,0,NA,2,"3","Mixed Breed",0,"1","5","No"
"13837","Dog","Female","Black","Cream","White","Small","Short","Yes","Yes","Yes","Healthy",2,0,NA,5,"3","Mixed Breed",0,"3","3","No"
"13838","Dog","Female","Brown","White",NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,NA,4,"2","Mixed Breed",0,"2","4","No"
"13839","Dog","Female","Golden",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,50,NA,4,"2","Mixed Breed",1,"1","3","No"
"13840","Dog","Female","Brown",NA,NA,"Medium","Short","No","Yes","No","Healthy",1,80,NA,1,"2","Mixed Breed",0,"1","5","No"
"13841","Dog","Mixed","Black",NA,NA,"Small","Short","No","No","No","Healthy",5,0,NA,5,"4","Mixed Breed",0,"1","6","No"
"13842","Dog","Female","Black","Brown",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,1,"1","Mixed Breed",1,"2","3","No"
"13843","Dog","Female","Golden","White",NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,0,NA,5,"4","Mixed Breed",5,"2","3","No"
"13844","Dog","Male","Brown","Cream",NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,200,NA,3,"2","Mixed Breed",3,"2","3","No"
"13845","Dog","Male","Black","Brown",NA,"Medium","Short","No","No","No","Healthy",1,0,NA,3,"2","Mixed Breed",0,"2","6","No"
"13846","Dog","Male","Black","Golden","White","Medium","Short","No","Yes","No","Healthy",1,0,NA,1,"1","Mixed Breed",0,"3","5","No"
"13847","Dog","Male","Black","White",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,5,"1","Mixed Breed",0,"2","4","No"
"13848","Dog","Female","Black",NA,NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,0,NA,1,"4","Mixed Breed",0,"1","3","No"
"13849","Dog","Female","Black","Brown","Cream","Large","Short","Yes","Yes","No","Healthy",1,0,NA,4,"2","Mixed Breed",0,"3","4","No"
"13850","Dog","Male","Black",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,3,"2","Mixed Breed",5,"1","3","No"
"13851","Dog","Female","Brown",NA,NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,3,"3","Mixed Breed",0,"1","4","No"
"13852","Dog","Female","Black","Brown",NA,"Medium","Short","No","Yes","No","Healthy",2,0,NA,7,"1","Mixed Breed",0,"2","5","No"
"13853","Dog","Female","Black","White",NA,"Medium","Short","No","No","No","Healthy",1,20,NA,1,"3","Mixed Breed",0,"2","6","No"
"13854","Dog","Female","Brown",NA,NA,"Medium","Short","No","No","No","Healthy",1,0,NA,1,"1","Mixed Breed",0,"1","6","No"
"13855","Dog","Male","Black","White",NA,"Large","Medium","Yes","Yes","No","Healthy",1,0,NA,1,"3","Mixed Breed",0,"2","4","No"
"13856","Dog","Female","Black","Brown",NA,"Medium","Long","No","Yes","Yes","Healthy",1,0,NA,4,"3","Mixed Breed",1,"2","4","No"
"13857","Dog","Mixed","Brown",NA,NA,"Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",5,0,NA,4,"4","Mixed Breed",0,"1","9","No"
"13858","Dog","Male","Brown","White",NA,"Medium","Short","No","No","No","Healthy",1,100,NA,2,"3","Mixed Breed",0,"2","6","No"
"13859","Dog","Mixed","Black","Brown","White","Medium","Short","No","No","No","Healthy",4,0,NA,7,"1","Mixed Breed",0,"3","6","No"
"13860","Dog","Female","Brown","Cream",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,1,"3","Mixed Breed",0,"2","3","No"
"13861","Dog","Male","Brown","Cream","White","Medium","Medium","No","No","No","Healthy",1,0,NA,5,"2","Mixed Breed",0,"3","6","No"
"13862","Dog","Mixed","Black","Brown","White","Medium","Medium","No","Yes","No","Healthy",2,0,NA,8,"2","Mixed Breed",0,"3","5","No"
"13863","Dog","Female","Black","Brown",NA,"Medium","Short","No","Yes","No","Healthy",1,0,NA,5,"2","Mixed Breed",0,"2","5","No"
"13864","Dog","Female","Brown","White",NA,"Medium","Medium","Yes","Yes","Not Sure","Healthy",2,0,NA,2,"4","Mixed Breed",0,"2","5","No"
"13865","Dog","Female","Black","White",NA,"Medium","Short","No","Yes","No","Minor Injury",1,0,NA,6,"3","Mixed Breed",0,"2","5","No"
"13866","Dog","Male","Brown",NA,NA,"Small","Short","No","No","No","Healthy",1,0,NA,3,"3","Mixed Breed",0,"1","6","No"
"13867","Dog","Female","Black","Brown",NA,"Medium","Short","Not Sure","Not Sure","No","Healthy",2,0,NA,1,"3","Mixed Breed",0,"2","8","No"
"13868","Dog","Female","Brown",NA,NA,"Medium","Short","No","No","Yes","Healthy",1,0,NA,4,"4","Mixed Breed",1,"1","5","No"
"13869","Dog","Female","Brown",NA,NA,"Small","Short","No","No","No","Healthy",1,0,NA,1,"2","Mixed Breed",0,"1","6","No"
"13870","Dog","Female","Black","White",NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,NA,1,"2","Mixed Breed",0,"2","4","No"
"13871","Dog","Female","Black","Brown","Golden","Large","Short","Not Sure","Yes","Not Sure","Healthy",2,0,NA,3,"2","Mixed Breed",0,"3","7","No"
"13872","Dog","Female","Brown",NA,NA,"Medium","Short","No","Yes","No","Healthy",1,0,NA,4,"1","Mixed Breed",0,"1","5","No"
"13873","Dog","Female","Black",NA,NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,1,"4","Mixed Breed",0,"1","4","No"
"13874","Dog","Mixed","Black","Brown",NA,"Large","Short","Not Sure","Not Sure","Yes","Healthy",2,0,NA,1,"4","Mixed Breed",3,"2","7","No"
"13875","Dog","Female","Black","Brown","White","Medium","Medium","Yes","Yes","No","Healthy",4,0,NA,5,"2","Mixed Breed",0,"3","4","No"
"13876","Dog","Female","Black",NA,NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,NA,6,"3","Mixed Breed",0,"1","4","No"
"13877","Dog","Mixed","Black","Brown","Cream","Small","Short","No","No","No","Healthy",4,0,NA,4,"1","Mixed Breed",0,"3","6","No"
"13878","Dog","Female","Black","Golden","White","Small","Medium","No","No","No","Healthy",1,0,NA,4,"4","Mixed Breed",0,"3","6","No"
"13879","Dog","Female","White",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,28,"4","Mixed Breed",1,"1","3","No"
"13880","Dog","Female","Black","Brown","Yellow","Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,4,"4","Mixed Breed",1,"3","3","No"
"13881","Dog","Female","Black","Brown","White","Medium","Medium","No","Yes","No","Healthy",1,0,NA,1,"3","Mixed Breed",0,"3","5","No"
"13882","Dog","Female","Black","Brown",NA,"Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,NA,1,"3","Mixed Breed",0,"2","8","No"
"13883","Dog","Male","Black","Brown",NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,NA,4,"1","Mixed Breed",0,"2","4","No"
"13884","Dog","Female","Black","Brown",NA,"Medium","Medium","No","No","No","Healthy",1,59,NA,1,"4","Mixed Breed",0,"2","6","No"
"13885","Dog","Female","Black","Gray",NA,"Medium","Short","No","No","No","Healthy",1,0,NA,1,"3","Mixed Breed",0,"2","6","No"
"13886","Dog","Female","Brown","White",NA,"Medium","Medium","No","Yes","Yes","Healthy",1,0,NA,5,"2","Mixed Breed",0,"2","4","No"
"13887","Dog","Female","Brown","White",NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,3,"2","Mixed Breed",0,"2","6","No"
"13888","Dog","Female","Black","Brown",NA,"Medium","Medium","No","Yes","No","Healthy",1,0,NA,5,"2","Mixed Breed",0,"2","5","No"
"13889","Dog","Female","Brown",NA,NA,"Medium","Short","No","Yes","No","Healthy",1,0,NA,1,"3","Mixed Breed",0,"1","5","No"
"13890","Dog","Female","Black","Brown",NA,"Medium","Short","No","No","Yes","Healthy",1,0,NA,1,"3","Mixed Breed",1,"2","5","No"
"13891","Dog","Female","Black","Yellow","Cream","Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,5,"3","Mixed Breed",0,"3","4","No"
"13892","Dog","Male","Black","Cream","White","Medium","Short","Yes","Yes","No","Healthy",1,0,NA,3,"1","Mixed Breed",0,"3","4","No"
"13893","Dog","Male","Black","Cream","White","Large","Long","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,1,"3","Mixed Breed",5,"3","9","No"
"13894","Dog","Male","Brown",NA,NA,"Large","Short","Yes","Yes","Yes","Healthy",1,0,NA,2,"3","Mixed Breed",2,"1","3","No"
"13895","Dog","Male","Brown","Yellow","Cream","Medium","Short","No","Yes","No","Healthy",1,80,NA,3,"4","Mixed Breed",0,"3","5","No"
"13896","Dog","Female","Black","Brown",NA,"Medium","Short","No","No","No","Healthy",1,0,NA,1,"4","Mixed Breed",0,"2","6","No"
"13897","Dog","Female","Brown",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,12,"4","Mixed Breed",3,"1","3","No"
"13898","Dog","Female","Black","Brown",NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,2,"3","Mixed Breed",0,"2","6","No"
"13899","Dog","Mixed","Black","Gray","White","Medium","Short","No","No","No","Healthy",6,0,NA,0,"4","Mixed Breed",0,"3","6","No"
"13900","Dog","Female","Brown",NA,NA,"Medium","Short","No","No","No","Healthy",1,0,NA,1,"4","Mixed Breed",0,"1","6","No"
"13901","Dog","Female","Black","Brown",NA,"Medium","Short","No","No","No","Healthy",2,0,NA,6,"1","Mixed Breed",0,"2","6","No"
"13902","Dog","Male","Black","White",NA,"Medium","Medium","Not Sure","Not Sure","No","Healthy",1,0,NA,1,"2","Mixed Breed",0,"2","8","No"
"13903","Dog","Male","Cream",NA,NA,"Medium","Short","No","Yes","No","Healthy",1,0,NA,2,"1","Mixed Breed",0,"1","5","No"
"13904","Dog","Male","Black","Brown","White","Medium","Short","No","No","No","Healthy",1,0,NA,7,"3","Mixed Breed",0,"3","6","No"
"13905","Dog","Male","Brown",NA,NA,"Medium","Short","No","No","No","Healthy",2,0,NA,2,"0","Mixed Breed",0,"1","6","No"
"13906","Dog","Male","Brown",NA,NA,"Small","Medium","No","Yes","No","Healthy",1,0,NA,10,"2","Mixed Breed",0,"1","5","No"
"13907","Dog","Female","Black",NA,NA,"Medium","Short","No","Yes","No","Healthy",1,50,NA,2,"3","Mixed Breed",0,"1","5","No"
"13908","Dog","Female","Brown",NA,NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,0,NA,1,"4","Mixed Breed",0,"1","3","No"
"13909","Dog","Male","Cream",NA,NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,1,5,"2","Mixed Breed",0,"1","4","No"
"13910","Dog","Female","White",NA,NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,5,"1","Mixed Breed",0,"1","6","No"
"13911","Dog","Male","Black","Brown","White","Medium","Medium","No","Yes","No","Healthy",1,0,NA,5,"1","Mixed Breed",0,"3","5","No"
"13912","Dog","Male","Black","Brown",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,5,"2","Mixed Breed",0,"2","4","No"
"13913","Dog","Male","Black","Brown",NA,"Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,4,"2","Mixed Breed",0,"2","9","No"
"13914","Dog","Male","Black","Brown","White","Medium","Medium","No","Yes","No","Healthy",1,0,NA,4,"3","Mixed Breed",0,"3","5","No"
"13915","Dog","Mixed","Black","Brown","White","Medium","Short","No","No","No","Healthy",3,0,NA,12,"1","Mixed Breed",0,"3","6","No"
"13916","Dog","Mixed","Brown","Cream","White","Medium","Medium","No","Not Sure","Not Sure","Healthy",8,0,NA,24,"2","Mixed Breed",0,"3","8","No"
"13917","Dog","Mixed","Black","Brown","White","Medium","Short","No","Yes","No","Healthy",5,0,NA,5,"4","Mixed Breed",0,"3","5","No"
"13918","Dog","Female","Brown","White",NA,"Medium","Short","No","No","Yes","Healthy",1,0,NA,2,"2","Mixed Breed",1,"2","5","No"
"13919","Dog","Mixed","Black","White",NA,"Large","Medium","No","No","No","Healthy",3,0,NA,8,"2","Mixed Breed",0,"2","6","No"
"13920","Dog","Female","Brown",NA,NA,"Medium","Short","No","Yes","No","Healthy",1,0,NA,1,"2","Mixed Breed",0,"1","5","No"
"13921","Dog","Female","Black","Brown",NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,NA,1,"2","Mixed Breed",0,"2","4","No"
"13922","Dog","Female","Golden",NA,NA,"Medium","Short","No","No","No","Healthy",1,20,NA,1,"2","Mixed Breed",0,"1","6","No"
"13923","Dog","Female","Cream",NA,NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,12,"3","Mixed Breed",0,"1","6","No"
"13924","Dog","Female","Black","White",NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,11,"1","Mixed Breed",0,"2","6","No"
"13925","Dog","Male","Black",NA,NA,"Small","Medium","No","No","No","Minor Injury",1,0,NA,2,"3","Mixed Breed",0,"1","6","No"
"13926","Dog","Female","Black","Brown",NA,"Medium","Short","No","No","No","Healthy",1,0,NA,1,"4","Mixed Breed",0,"2","6","No"
"13927","Dog","Female","Black","White",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,2,"2","Mixed Breed",1,"2","3","No"
"13928","Dog","Male","Black","Brown","White","Medium","Short","No","No","No","Healthy",2,0,NA,2,"1","Mixed Breed",0,"3","6","No"
"13929","Dog","Female","Brown","Cream",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,6,"4","Mixed Breed",1,"2","3","No"
"13930","Dog","Female","White",NA,NA,"Small","Medium","No","No","No","Healthy",1,0,NA,2,"1","Mixed Breed",0,"1","6","No"
"13931","Dog","Male","Brown",NA,NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,2,"1","Mixed Breed",0,"1","4","No"
"13932","Dog","Female","Brown",NA,NA,"Medium","Medium","No","Yes","No","Healthy",1,0,NA,1,"3","Mixed Breed",0,"1","5","No"
"13933","Dog","Male","Brown",NA,NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,2,"2","Mixed Breed",0,"1","6","No"
"13934","Dog","Female","Black","Brown","White","Medium","Short","No","No","No","Healthy",2,0,NA,1,"1","Mixed Breed",0,"3","6","No"
"13935","Dog","Female","Black","Brown",NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,0,NA,1,"3","Mixed Breed",1,"2","3","No"
"13936","Dog","Mixed","Black","Cream","White","Medium","Short","No","No","No","Healthy",5,0,NA,5,"1","Mixed Breed",0,"3","6","No"
"13937","Dog","Female","White",NA,NA,"Medium","Medium","No","Not Sure","Not Sure","Healthy",1,0,NA,1,"4","Mixed Breed",1,"1","8","No"
"13938","Dog","Male","Black",NA,NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,1,"4","Mixed Breed",0,"1","6","No"
"13939","Dog","Male","Cream",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,100,NA,3,"4","Mixed Breed",1,"1","3","No"
"13940","Dog","Female","Brown",NA,NA,"Medium","Short","Not Sure","Yes","Not Sure","Healthy",1,0,NA,5,"1","Mixed Breed",0,"1","7","No"
"13941","Dog","Female","Black","Brown",NA,"Large","Medium","Not Sure","Not Sure","Not Sure","Minor Injury",1,0,NA,4,"3","Mixed Breed",2,"2","9","No"
"13942","Dog","Female","Brown","White",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,50,NA,9,"4","Mixed Breed",0,"2","3","No"
"13943","Dog","Mixed","Black","Brown","Cream","Medium","Short","Yes","Yes","Yes","Healthy",4,8,NA,4,"2","Mixed Breed",0,"3","3","No"
"13944","Dog","Female","Brown",NA,NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,1,4,"4","Mixed Breed",0,"1","4","No"
"13945","Dog","Female","Black","Brown",NA,"Medium","Short","Yes","Yes","No","Healthy",1,100,NA,2,"4","Mixed Breed",0,"2","4","No"
"13946","Dog","Mixed","Black","Brown",NA,"Medium","Medium","No","Yes","Yes","Healthy",2,0,NA,5,"3","Mixed Breed",1,"2","4","No"
"13947","Dog","Male","Golden","Cream",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,110,NA,4,"3","Mixed Breed",1,"2","3","No"
"13948","Dog","Female","Golden","Yellow",NA,"Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",7,0,NA,1,"4","Mixed Breed",1,"2","9","No"
"13949","Dog","Male","Black","Brown","White","Medium","Short","No","No","No","Healthy",1,20,NA,1,"3","Mixed Breed",0,"3","6","No"
"13950","Dog","Male","Brown",NA,NA,"Medium","Short","No","Yes","No","Healthy",1,0,NA,3,"1","Mixed Breed",0,"1","5","No"
"13951","Dog","Female","White",NA,NA,"Medium","Medium","Yes","Yes","Not Sure","Healthy",1,0,NA,1,"3","Mixed Breed",0,"1","5","No"
"13952","Dog","Mixed","Black","Cream","White","Medium","Short","Yes","Yes","No","Healthy",7,0,1,8,"4","Mixed Breed",0,"3","4","No"
"13953","Dog","Female","Black","White",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,1,"2","Mixed Breed",0,"2","4","No"
"13954","Dog","Female","Black","Brown",NA,"Large","Medium","Yes","Yes","No","Healthy",1,0,NA,5,"2","Mixed Breed",0,"2","4","No"
"13955","Dog","Male","Black","White",NA,"Medium","Short","Yes","Yes","Not Sure","Healthy",1,0,NA,2,"4","Mixed Breed",1,"2","5","No"
"13956","Dog","Male","Brown","Cream","White","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,10,NA,3,"4","Mixed Breed",0,"3","9","No"
"13957","Dog","Female","Black",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,3,"4","Mixed Breed",1,"1","3","No"
"13958","Dog","Female","Brown","Cream","White","Medium","Medium","No","Yes","No","Healthy",1,0,NA,1,"4","Mixed Breed",0,"3","5","No"
"13959","Dog","Female","Black","White",NA,"Medium","Medium","No","Yes","No","Healthy",1,0,NA,6,"2","Mixed Breed",0,"2","5","No"
"13960","Dog","Mixed","Brown","Cream","White","Medium","Medium","No","No","No","Healthy",4,0,NA,8,"2","Mixed Breed",0,"3","6","No"
"13961","Dog","Female","Cream",NA,NA,"Medium","Short","No","No","No","Healthy",1,0,NA,1,"2","Mixed Breed",0,"1","6","No"
"13962","Dog","Male","Golden",NA,NA,"Medium","Medium","Yes","No","Yes","Healthy",1,0,NA,1,"1","Mixed Breed",1,"1","4","No"
"13963","Dog","Male","Gray","White",NA,"Medium","Short","Yes","Yes","No","Healthy",1,100,NA,2,"3","Mixed Breed",0,"2","4","No"
