"","Gender","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","breedname","AgeYears","NumColors","AllMeds","ColorName1","ColorName2","ColorName3","height_low_inches","height_high_inches","weight_low_lbs","weight_high_lbs","avg_weight","size","hypoallergenic"
"7517","2","2","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Cream","White",NA,NA,NA,NA,NA,NA,NA,NA
"7518","1","2","2","1","1","2","1",1,100,1,10,"1","Mixed Breed",1,"2","4","Black","Golden",NA,NA,NA,NA,NA,NA,NA,NA
"7519","1","2","1","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"1","6","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7520","1","3","1","1","1","1","1",1,0,0,2,"1","Mixed Breed",1,"1","3","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7521","3","2","2","1","1","2","1",5,0,1,8,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7522","1","1","1","2","2","1","1",1,0,0,1,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7523","2","2","1","1","1","1","1",1,0,0,2,"1","Mixed Breed",1,"1","3","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7524","2","2","1","2","2","2","2",1,0,0,2,"1","Mixed Breed",0,"2","6","Yellow","White",NA,NA,NA,NA,NA,NA,NA,NA
"7525","2","1","1","3","3","3","1",2,0,0,3,"1","Mixed Breed",0,"1","9","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7526","1","2","2","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7527","1","2","1","3","3","2","1",5,0,0,14,"1","Mixed Breed",0,"3","8","Black","Brown","Yellow",NA,NA,NA,NA,NA,NA,NA
"7528","2","2","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",1,"2","3","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"7529","3","2","1","2","2","2","1",8,0,0,2,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7530","2","2","1","1","1","2","1",1,0,1,2,"1","Mixed Breed",0,"1","4","Golden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7531","1","2","1","1","1","2","1",1,0,0,6,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7532","1","2","1","2","2","2","1",1,0,0,11,"1","Mixed Breed",0,"2","6","Gray","White",NA,NA,NA,NA,NA,NA,NA,NA
"7533","1","2","2","2","1","2","1",1,0,0,6,"1","Mixed Breed",0,"2","5","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7534","2","2","1","2","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7535","2","2","1","3","3","2","1",1,0,0,3,"1","Mixed Breed",0,"2","8","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7536","2","2","1","2","1","2","1",1,0,0,5,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7537","2","3","2","3","3","2","1",1,0,0,2,"1","Mixed Breed",0,"2","8","Black","Yellow",NA,NA,NA,NA,NA,NA,NA,NA
"7538","2","2","1","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"2","6","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7539","2","2","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",0,"3","3","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7540","2","2","1","3","1","3","1",1,0,3,4,"1","Mixed Breed",0,"3","7","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7541","3","2","1","2","2","2","1",2,0,0,5,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7542","1","3","2","2","2","1","1",1,150,0,3,"1","Mixed Breed",1,"3","5","Brown","Yellow","Cream",NA,NA,NA,NA,NA,NA,NA
"7543","1","3","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",1,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7544","2","2","1","2","2","2","1",1,50,0,2,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7545","2","2","1","3","3","2","1",1,0,0,1,"1","Mixed Breed",3,"1","8","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7546","2","2","1","1","1","3","1",1,100,0,1,"1","Mixed Breed",0,"1","5","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7547","2","2","2","1","1","1","1",1,0,0,1,"1","Mixed Breed",2,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7548","2","2","1","2","1","2","1",1,0,0,2,"1","Mixed Breed",0,"1","5","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7549","3","1","1","2","2","3","1",6,0,1,5,"1","Mixed Breed",0,"3","7","Brown","Golden","Gray",NA,NA,NA,NA,NA,NA,NA
"7550","1","3","2","3","3","3","1",1,0,0,1,"1","Mixed Breed",12,"1","9","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7551","1","2","1","2","2","2","1",1,0,0,6,"1","Mixed Breed",0,"3","6","Golden","Yellow","Cream",NA,NA,NA,NA,NA,NA,NA
"7552","2","1","2","1","1","1","1",1,0,0,4,"1","Mixed Breed",1,"2","3","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7553","2","2","2","3","3","2","1",1,0,0,4,"1","Mixed Breed",0,"2","8","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7554","2","1","1","1","1","2","1",1,0,0,2,"1","Mixed Breed",0,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7555","1","2","1","2","1","2","1",1,50,0,3,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7556","2","2","1","3","3","3","1",1,0,0,4,"1","Mixed Breed",1,"3","9","Yellow","Cream","White",NA,NA,NA,NA,NA,NA,NA
"7557","2","2","3","1","1","1","1",1,0,6,24,"1","Mixed Breed",6,"3","3","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7558","2","1","2","3","3","3","1",1,0,0,3,"1","Mixed Breed",1,"2","9","Brown","Golden",NA,NA,NA,NA,NA,NA,NA,NA
"7559","2","2","1","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7560","2","2","1","1","1","2","1",1,150,0,1,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7561","2","1","1","2","2","2","1",1,0,0,6,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7562","2","2","2","2","2","2","1",1,20,0,1,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7563","3","2","2","2","2","2","1",5,0,0,8,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7564","1","3","1","3","3","1","2",1,0,0,5,"1","Mixed Breed",1,"2","7","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7565","2","1","2","2","2","2","1",2,0,0,4,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7566","2","2","1","1","1","2","1",1,0,0,3,"0","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7567","1","2","2","2","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","5","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7568","2","2","1","3","3","3","2",1,0,0,3,"1","Mixed Breed",0,"3","9","Brown","Yellow","White",NA,NA,NA,NA,NA,NA,NA
"7569","2","1","1","2","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","5","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7570","3","2","1","2","2","2","1",4,0,0,5,"0","Mixed Breed",0,"2","6","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7571","2","2","1","2","2","2","1",1,0,0,5,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7572","1","2","2","1","1","2","1",1,0,0,2,"1","Mixed Breed",0,"2","4","Brown","Golden",NA,NA,NA,NA,NA,NA,NA,NA
"7573","2","2","1","2","1","2","1",1,0,0,4,"1","Mixed Breed",0,"1","5","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7574","1","2","1","1","1","1","1",1,0,0,2,"1","Mixed Breed",2,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7575","2","2","1","2","2","2","1",1,20,0,1,"1","Mixed Breed",0,"2","6","Golden","White",NA,NA,NA,NA,NA,NA,NA,NA
"7576","1","2","2","2","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","5","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7577","2","2","1","3","3","2","1",1,0,0,2,"1","Mixed Breed",0,"1","8","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7578","3","2","1","2","2","2","1",3,0,0,0,"1","Mixed Breed",0,"3","6","Black","Cream","White",NA,NA,NA,NA,NA,NA,NA
"7579","1","2","3","1","1","1","1",2,250,0,2,"1","Mixed Breed",3,"3","3","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7580","1","2","1","1","1","1","1",2,0,0,3,"1","Mixed Breed",3,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7581","1","1","2","3","3","3","1",1,0,0,2,"1","Mixed Breed",5,"3","9","Black","Brown","Golden",NA,NA,NA,NA,NA,NA,NA
"7582","3","2","1","2","2","2","1",3,0,0,19,"1","Mixed Breed",0,"3","6","Black","Brown","Yellow",NA,NA,NA,NA,NA,NA,NA
"7583","1","2","1","2","2","2","1",2,0,0,1,"1","Mixed Breed",0,"2","6","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"7584","2","2","1","2","2","2","1",2,0,0,5,"1","Mixed Breed",0,"1","6","Golden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7585","1","2","2","2","2","2","1",1,0,1,2,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7586","2","2","2","2","1","2","1",1,0,0,4,"1","Mixed Breed",0,"1","5","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7587","2","1","2","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"3","6","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"7588","1","2","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Cream","White",NA,NA,NA,NA,NA,NA,NA,NA
"7589","2","2","2","2","1","2","1",1,0,1,1,"1","Mixed Breed",0,"2","5","Brown","Golden",NA,NA,NA,NA,NA,NA,NA,NA
"7590","1","2","2","2","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7591","2","1","1","2","3","3","1",3,0,1,4,"1","Mixed Breed",0,"3","8","Black","Yellow","White",NA,NA,NA,NA,NA,NA,NA
"7592","1","3","1","1","1","2","1",1,50,0,3,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7593","2","2","2","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7594","3","2","2","2","2","2","1",5,0,0,11,"1","Mixed Breed",0,"3","6","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"7595","2","3","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",3,"1","3","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7596","1","2","2","1","1","2","1",1,0,0,2,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7597","2","2","1","2","2","2","1",3,0,0,7,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7598","1","1","1","2","2","3","1",2,0,0,5,"1","Mixed Breed",0,"3","7","Black","Brown","Golden",NA,NA,NA,NA,NA,NA,NA
"7599","1","1","1","3","3","3","1",4,0,0,1,"1","Mixed Breed",0,"1","9","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7600","2","3","2","3","3","1","1",1,0,1,1,"1","Mixed Breed",1,"1","7","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7601","1","2","1","1","2","2","1",1,300,0,4,"1","Mixed Breed",0,"1","5","Golden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7602","1","2","1","1","1","1","1",1,0,0,12,"1","Mixed Breed",1,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7603","1","3","1","3","3","3","1",1,0,1,2,"1","Mixed Breed",2,"1","9","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7604","2","2","1","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7605","1","2","1","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7606","2","1","1","1","1","1","1",1,0,0,4,"1","Mixed Breed",0,"2","3","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7607","2","2","1","2","2","2","1",1,0,0,5,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7608","2","1","2","1","1","1","1",2,200,0,1,"1","Mixed Breed",0,"3","3","Brown","Cream","White",NA,NA,NA,NA,NA,NA,NA
"7609","2","1","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",1,"1","3","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7610","2","2","1","2","1","1","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7611","2","1","1","1","1","1","1",1,0,0,5,"1","Mixed Breed",1,"2","3","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7612","1","2","2","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7613","3","2","2","2","2","2","1",5,8,0,5,"1","Mixed Breed",0,"2","6","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7614","3","3","1","2","2","2","2",6,0,0,3,"1","Mixed Breed",0,"3","6","Brown","Cream","White",NA,NA,NA,NA,NA,NA,NA
"7615","2","2","1","1","1","2","1",1,0,0,2,"1","Mixed Breed",0,"1","4","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7616","1","2","1","2","1","1","1",1,0,0,9,"1","Mixed Breed",1,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7617","2","2","2","1","1","2","1",1,0,0,9,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7618","1","2","2","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7619","2","2","2","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"1","6","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7620","2","2","1","1","1","1","1",1,0,0,9,"1","Mixed Breed",0,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7621","2","2","1","2","2","2","1",1,50,0,4,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7622","2","2","2","1","1","2","1",1,0,0,5,"1","Mixed Breed",0,"1","4","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7623","2","2","3","3","3","3","1",1,0,0,2,"1","Mixed Breed",1,"1","9","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7624","2","2","2","1","1","1","1",1,0,0,0,"1","Mixed Breed",4,"1","3","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7625","1","2","1","1","1","2","1",1,0,0,7,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7626","2","2","1","2","2","2","1",4,0,0,5,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7627","1","2","1","1","1","3","1",1,0,0,3,"1","Mixed Breed",2,"1","5","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7628","2","2","1","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7629","1","2","1","1","1","2","1",1,0,0,5,"1","Mixed Breed",0,"3","4","Black","Brown","Golden",NA,NA,NA,NA,NA,NA,NA
"7630","1","2","1","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7631","2","2","2","1","1","2","1",1,0,0,2,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7632","1","2","1","1","1","2","1",1,0,0,7,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7633","3","2","1","2","1","2","1",4,0,0,1,"1","Mixed Breed",0,"3","5","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"7634","2","2","1","1","1","1","1",1,0,0,6,"1","Mixed Breed",1,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7635","2","2","1","1","1","1","1",1,100,0,1,"1","Mixed Breed",4,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7636","1","2","2","2","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7637","2","2","1","3","3","3","1",1,0,0,2,"1","Mixed Breed",0,"3","9","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7638","2","2","2","2","1","2","1",1,1,0,2,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7639","2","2","1","2","1","2","1",1,0,0,19,"1","Mixed Breed",0,"1","5","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7640","1","2","1","1","1","1","1",1,150,0,2,"1","Mixed Breed",0,"1","3","Golden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7641","2","2","2","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"2","6","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7642","2","2","1","2","2","2","1",1,0,0,3,"1","Mixed Breed",0,"1","6","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7643","3","2","1","3","3","3","1",2,0,0,2,"1","Mixed Breed",0,"3","9","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"7644","2","2","2","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7645","3","1","1","2","2","2","1",3,0,0,4,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7646","2","2","1","1","1","2","1",1,0,0,2,"1","Mixed Breed",1,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7647","2","2","1","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","4","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"7648","2","2","1","3","3","3","1",3,0,0,0,"1","Mixed Breed",0,"1","9","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7649","1","2","1","1","1","1","1",1,0,0,4,"1","Mixed Breed",2,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7650","1","2","2","2","1","2","1",1,0,0,5,"1","Mixed Breed",0,"1","5","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7651","2","2","1","2","1","2","1",1,0,0,14,"1","Mixed Breed",0,"1","5","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7652","1","2","2","3","3","3","1",1,0,0,5,"1","Mixed Breed",0,"3","9","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7653","1","2","2","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7654","1","2","1","1","1","2","1",1,0,0,2,"1","Mixed Breed",0,"3","4","Brown","Cream","White",NA,NA,NA,NA,NA,NA,NA
"7655","1","1","2","1","1","2","1",1,0,0,3,"1","Mixed Breed",1,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7656","2","2","1","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7657","2","2","2","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7658","2","2","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",1,"2","3","Yellow","White",NA,NA,NA,NA,NA,NA,NA,NA
"7659","1","2","1","1","1","2","1",1,0,0,4,"1","Mixed Breed",1,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7660","2","2","2","1","1","2","1",1,0,0,5,"1","Mixed Breed",0,"3","4","Black","Brown","Golden",NA,NA,NA,NA,NA,NA,NA
"7661","1","2","2","2","2","2","1",1,0,0,5,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7662","3","1","1","3","3","3","1",5,0,0,8,"1","Mixed Breed",0,"3","9","Brown","Golden","White",NA,NA,NA,NA,NA,NA,NA
"7663","2","2","2","3","3","1","1",1,0,0,1,"1","Mixed Breed",1,"3","7","Brown","Golden","Yellow",NA,NA,NA,NA,NA,NA,NA
"7664","2","2","2","1","3","3","1",1,0,0,1,"1","Mixed Breed",0,"2","7","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7665","2","2","2","2","1","2","1",1,0,0,5,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7666","1","2","1","2","2","2","1",1,0,1,4,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7667","2","2","1","2","1","2","1",1,0,0,10,"1","Mixed Breed",0,"2","5","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7668","2","2","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7669","1","1","1","3","3","3","1",1,0,0,1,"1","Mixed Breed",0,"2","9","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"7670","1","3","1","1","1","3","1",1,0,0,5,"1","Mixed Breed",6,"1","5","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7671","1","2","3","2","2","2","1",1,0,0,6,"0","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7672","2","2","2","1","1","2","1",3,0,0,4,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7673","2","2","2","2","1","2","3",1,100,0,0,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7674","2","2","2","2","1","2","1",1,0,0,2,"1","Mixed Breed",0,"3","5","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7675","1","2","2","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7676","2","2","2","1","1","2","1",1,0,0,5,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7677","2","2","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",1,"3","3","Black","Brown","Yellow",NA,NA,NA,NA,NA,NA,NA
"7678","1","2","2","1","1","2","1",1,0,0,2,"1","Mixed Breed",2,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7679","1","2","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7680","2","2","1","1","1","1","1",1,0,0,6,"1","Mixed Breed",0,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7681","2","2","1","1","1","2","1",1,0,0,2,"1","Mixed Breed",1,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"7682","2","2","2","2","2","2","1",1,0,0,3,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7683","2","2","2","2","2","2","1",1,0,2,3,"1","Mixed Breed",0,"2","6","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"7684","2","2","1","2","2","2","1",1,0,3,4,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7685","1","2","2","2","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7686","3","2","1","2","2","2","1",7,0,0,12,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"7687","2","3","1","2","1","2","1",3,50,0,4,"1","Mixed Breed",0,"1","5","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7688","2","2","2","1","1","2","1",1,0,1,14,"1","Mixed Breed",0,"1","4","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7689","2","2","1","1","1","1","1",2,0,0,2,"1","Mixed Breed",4,"3","3","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"7690","2","2","2","2","2","2","1",1,0,0,7,"1","Mixed Breed",0,"1","6","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7691","1","2","2","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"1","6","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7692","2","2","1","2","1","2","1",1,0,1,5,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7693","1","2","1","2","1","2","1",1,0,0,2,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"7694","2","2","1","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7695","2","2","2","3","3","3","1",1,0,0,3,"1","Mixed Breed",0,"3","9","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"7696","2","2","1","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"1","6","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7697","1","2","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",1,"2","3","Black","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"7698","2","2","2","2","2","2","1",2,0,0,4,"1","Mixed Breed",0,"3","6","Black","Cream","White",NA,NA,NA,NA,NA,NA,NA
"7699","1","2","1","1","1","2","1",1,0,0,8,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"7700","2","2","1","1","1","2","1",1,0,0,6,"1","Mixed Breed",0,"2","4","Black","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"7701","1","2","1","2","1","3","1",1,0,0,7,"1","Mixed Breed",0,"2","6","Black","Yellow",NA,NA,NA,NA,NA,NA,NA,NA
