"","Type","Gender","Color1","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","PhotoAmt","AdoptionSpeed","AgeYears","NumColors","AllMeds","purebreed","euth_risk"
"10460","Dog","Female","Black","Medium","Medium","No","No","No","Healthy",1,20,1,"2",0,"2","6","No","Medium"
"10461","Dog","Female","Brown","Medium","Medium","Yes","Yes","No","Healthy",1,0,5,"3",0,"2","4","No","Medium"
"10462","Dog","Male","Brown","Medium","Short","No","No","No","Healthy",1,0,2,"1",0,"1","6","No","Low"
"10463","Dog","Female","Black","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,2,"0",4,"2","3","No","Low"
"10464","Dog","Female","Brown","Small","Short","Yes","Yes","No","Minor Injury",1,0,2,"1",0,"2","4","No","Low"
"10465","Dog","Female","Brown","Medium","Short","No","No","No","Healthy",1,0,1,"2",0,"1","6","No","Medium"
"10466","Dog","Male","Black","Medium","Short","Yes","Yes","Not Sure","Healthy",1,0,0,"4",1,"3","5","No","High"
"10467","Dog","Male","Black","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,5,"1",1,"2","9","No","Low"
"10468","Dog","Male","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,1,"4",0,"3","4","No","High"
"10469","Dog","Female","Brown","Medium","Medium","No","Yes","No","Healthy",1,0,1,"2",0,"2","5","No","Medium"
"10470","Dog","Male","Brown","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,3,"2",2,"1","3","No","Medium"
"10471","Dog","Female","Black","Medium","Short","No","No","No","Healthy",1,20,1,"3",0,"2","6","No","Medium"
"10472","Dog","Female","Brown","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,2,"2",1,"2","3","No","Medium"
"10473","Dog","Male","Black","Medium","Short","No","No","No","Healthy",1,0,1,"2",0,"2","6","No","Medium"
"10474","Dog","Female","Black","Small","Medium","Yes","Yes","Yes","Healthy",1,80,5,"4",3,"1","3","No","High"
"10475","Dog","Male","Brown","Medium","Short","No","No","No","Healthy",2,0,2,"3",0,"2","6","No","Medium"
"10476","Dog","Female","Brown","Medium","Medium","Yes","Yes","No","Healthy",1,0,2,"2",0,"1","4","No","Medium"
"10477","Dog","Male","Black","Medium","Short","No","Yes","No","Healthy",1,0,3,"1",0,"3","5","No","Low"
"10478","Dog","Female","Black","Medium","Short","No","No","No","Healthy",1,0,13,"2",0,"2","6","No","Medium"
"10479","Dog","Female","Brown","Medium","Medium","No","No","No","Healthy",1,0,7,"2",0,"2","6","No","Medium"
"10480","Dog","Female","Black","Small","Short","No","No","No","Healthy",2,0,1,"4",0,"1","6","No","High"
"10481","Dog","Male","Brown","Medium","Short","Yes","Yes","No","Healthy",1,0,1,"2",0,"1","4","No","Medium"
"10482","Dog","Male","Black","Medium","Medium","Yes","Yes","No","Healthy",1,60,3,"1",0,"2","4","No","Low"
"10483","Dog","Female","Black","Medium","Medium","No","No","No","Healthy",2,0,3,"4",0,"2","6","No","High"
"10484","Dog","Mixed","Black","Medium","Short","No","No","No","Healthy",2,0,0,"3",0,"3","6","No","Medium"
"10485","Dog","Female","Black","Medium","Short","No","No","No","Healthy",2,0,2,"1",0,"3","6","No","Low"
"10486","Dog","Female","Brown","Medium","Short","Yes","Yes","Not Sure","Healthy",1,50,3,"1",0,"2","5","No","Low"
"10487","Dog","Female","Brown","Medium","Short","No","No","No","Healthy",1,0,3,"2",0,"2","6","No","Medium"
"10488","Dog","Female","Yellow","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,100,1,"4",0,"2","9","No","High"
"10489","Dog","Male","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,4,"1",0,"1","4","No","Low"
"10490","Dog","Female","Black","Medium","Long","Yes","Yes","Yes","Healthy",1,0,2,"4",4,"2","3","No","High"
"10491","Dog","Female","Brown","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,1,"3",2,"2","3","No","Medium"
"10492","Dog","Male","Brown","Medium","Short","Yes","Yes","No","Healthy",1,0,4,"3",0,"3","4","No","Medium"
"10493","Dog","Female","Brown","Medium","Medium","Yes","Yes","No","Healthy",1,0,14,"3",0,"2","4","No","Medium"
"10494","Dog","Female","Brown","Medium","Short","No","Yes","No","Healthy",1,0,4,"2",1,"1","5","No","Medium"
"10495","Dog","Male","Brown","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,3,"4",0,"1","9","No","High"
"10496","Dog","Male","Brown","Medium","Medium","Yes","Yes","Not Sure","Healthy",1,0,1,"2",0,"1","5","No","Medium"
"10497","Dog","Mixed","Black","Medium","Short","No","Yes","No","Healthy",3,0,6,"2",0,"3","5","No","Medium"
"10498","Dog","Male","Black","Medium","Medium","No","Yes","No","Healthy",1,100,2,"4",2,"3","5","No","High"
"10499","Dog","Female","Cream","Medium","Medium","Yes","Yes","Yes","Healthy",1,1,5,"4",2,"2","3","No","High"
"10500","Dog","Mixed","Brown","Medium","Short","No","No","No","Healthy",7,0,2,"4",0,"1","6","No","High"
"10501","Dog","Female","Black","Large","Short","No","Yes","No","Healthy",1,50,2,"4",0,"2","5","No","High"
"10502","Dog","Male","Yellow","Medium","Short","No","No","No","Healthy",1,20,1,"3",0,"1","6","No","Medium"
"10503","Dog","Female","Black","Medium","Short","Yes","Yes","Yes","Healthy",1,0,1,"4",2,"2","3","No","High"
"10504","Dog","Mixed","Black","Medium","Short","Yes","Yes","Yes","Healthy",3,0,4,"2",0,"3","3","No","Medium"
"10505","Dog","Mixed","Black","Medium","Short","Yes","Yes","Yes","Healthy",4,0,3,"3",0,"3","3","No","Medium"
"10506","Dog","Female","Black","Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,1,"2",0,"3","8","No","Medium"
"10507","Dog","Female","Brown","Medium","Medium","Not Sure","Yes","No","Healthy",1,0,1,"4",0,"2","6","No","High"
"10508","Dog","Male","Black","Medium","Medium","Yes","Yes","No","Healthy",1,0,5,"1",0,"2","4","No","Low"
"10509","Dog","Female","Brown","Medium","Short","No","Yes","No","Healthy",1,1,2,"4",2,"1","5","No","High"
"10510","Dog","Mixed","Brown","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",2,0,3,"4",1,"1","9","No","High"
"10511","Dog","Female","Black","Medium","Short","Not Sure","Not Sure","Not Sure","Minor Injury",1,0,1,"1",0,"2","9","No","Low"
"10512","Dog","Male","Brown","Medium","Short","Yes","Yes","No","Healthy",1,0,8,"4",0,"2","4","No","High"
"10513","Dog","Male","Golden","Medium","Short","Yes","Yes","No","Healthy",1,0,3,"2",2,"2","4","No","Medium"
"10514","Dog","Female","Black","Small","Short","Yes","Yes","Yes","Minor Injury",1,0,4,"4",2,"1","3","No","High"
"10515","Dog","Female","Black","Medium","Short","No","Yes","No","Minor Injury",1,0,7,"3",0,"1","5","No","Medium"
"10516","Dog","Female","Black","Medium","Short","No","Yes","No","Healthy",1,0,4,"2",0,"1","5","No","Medium"
"10517","Dog","Female","Brown","Medium","Short","Yes","Yes","Yes","Healthy",1,0,1,"3",0,"2","3","No","Medium"
"10518","Dog","Female","Brown","Medium","Short","Yes","Yes","No","Healthy",1,0,1,"4",0,"1","4","No","High"
"10519","Dog","Mixed","Black","Medium","Short","No","No","No","Healthy",4,0,8,"2",0,"3","6","No","Medium"
"10520","Dog","Female","Brown","Medium","Long","No","No","No","Healthy",1,0,4,"1",0,"1","6","No","Low"
"10521","Dog","Female","Brown","Medium","Medium","Yes","Yes","No","Healthy",1,0,1,"1",0,"1","4","No","Low"
"10522","Dog","Mixed","Brown","Medium","Short","No","No","No","Healthy",4,0,2,"4",0,"3","6","No","High"
"10523","Dog","Mixed","Brown","Medium","Short","No","No","No","Healthy",4,0,5,"4",0,"1","6","No","High"
"10524","Dog","Male","Brown","Large","Short","Not Sure","Not Sure","No","Healthy",1,0,2,"2",3,"2","8","No","Medium"
"10525","Dog","Female","Brown","Medium","Medium","Yes","Not Sure","Yes","Healthy",1,0,3,"4",1,"1","5","No","High"
"10526","Dog","Female","Black","Small","Short","No","Yes","No","Healthy",1,0,2,"2",0,"3","5","No","Medium"
"10527","Dog","Female","Brown","Medium","Medium","No","Yes","No","Healthy",1,0,1,"3",0,"2","5","No","Medium"
"10528","Dog","Female","Black","Medium","Medium","No","No","Not Sure","Healthy",4,0,5,"4",0,"3","7","No","High"
"10529","Dog","Female","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,1,"3",0,"2","4","No","Medium"
"10530","Dog","Female","Brown","Medium","Short","Yes","Yes","Yes","Healthy",1,0,4,"4",1,"1","3","No","High"
"10531","Dog","Female","Black","Medium","Medium","No","No","No","Healthy",1,0,1,"1",0,"2","6","No","Low"
"10532","Dog","Male","Black","Medium","Short","Yes","Yes","Yes","Healthy",1,0,2,"3",1,"1","3","No","Medium"
"10533","Dog","Female","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,1,"2",0,"2","4","No","Medium"
"10534","Dog","Female","Brown","Small","Short","No","No","No","Healthy",1,0,1,"4",1,"1","6","No","High"
"10535","Dog","Female","Brown","Medium","Short","Yes","Yes","Yes","Healthy",1,0,9,"4",1,"1","3","No","High"
"10536","Dog","Female","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,1,"1",0,"2","4","No","Low"
"10537","Dog","Female","Brown","Small","Short","Not Sure","Not Sure","Not Sure","Minor Injury",1,0,2,"4",1,"3","9","No","High"
"10538","Dog","Male","Black","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",2,0,4,"4",2,"3","9","No","High"
"10539","Dog","Female","Black","Medium","Long","Yes","Yes","Yes","Healthy",1,0,7,"2",1,"2","3","No","Medium"
"10540","Dog","Male","Brown","Medium","Short","Yes","Yes","No","Healthy",1,0,3,"4",0,"2","4","No","High"
"10541","Dog","Female","Black","Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,4,"2",0,"2","8","No","Medium"
"10542","Dog","Female","Black","Medium","Short","Yes","Yes","Yes","Healthy",1,0,4,"4",6,"3","3","No","High"
"10543","Dog","Female","Brown","Medium","Short","Yes","Yes","Yes","Healthy",1,0,2,"4",0,"1","3","No","High"
"10544","Dog","Female","Black","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,2,"4",1,"1","3","No","High"
"10545","Dog","Male","Black","Medium","Medium","No","No","No","Healthy",3,0,4,"1",0,"2","6","No","Low"
"10546","Dog","Male","Brown","Small","Medium","No","No","Yes","Healthy",1,0,2,"4",0,"1","5","No","High"
"10547","Dog","Female","Brown","Medium","Short","No","Yes","No","Healthy",1,0,6,"3",0,"1","5","No","Medium"
"10548","Dog","Male","Black","Medium","Medium","No","No","No","Healthy",1,0,5,"2",0,"1","6","No","Medium"
"10549","Dog","Female","Black","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,2,"4",7,"2","3","No","High"
"10550","Dog","Mixed","Cream","Medium","Short","No","Yes","Yes","Healthy",5,0,5,"2",0,"2","4","No","Medium"
"10551","Dog","Female","Black","Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,7,"2",0,"3","8","No","Medium"
"10552","Dog","Female","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,5,"3",0,"2","4","No","Medium"
"10553","Dog","Male","Black","Medium","Medium","Yes","Yes","No","Healthy",1,0,1,"1",0,"2","4","No","Low"
"10554","Dog","Female","Brown","Medium","Medium","No","Yes","No","Healthy",1,0,2,"4",0,"1","5","No","High"
"10555","Dog","Female","Brown","Medium","Medium","No","No","No","Healthy",1,0,1,"4",0,"2","6","No","High"
"10556","Dog","Male","Black","Medium","Medium","No","No","No","Healthy",1,0,1,"2",0,"3","6","No","Medium"
"10557","Dog","Male","Brown","Medium","Short","No","Yes","No","Healthy",1,0,5,"1",0,"2","5","No","Low"
"10558","Dog","Female","White","Medium","Short","No","No","No","Healthy",1,0,1,"3",0,"1","6","No","Medium"
"10559","Dog","Female","Brown","Large","Short","Yes","Yes","Yes","Healthy",1,50,6,"4",0,"2","3","No","High"
"10560","Dog","Male","Yellow","Medium","Short","No","Yes","No","Healthy",1,0,2,"2",0,"1","5","No","Medium"
"10561","Dog","Female","Brown","Medium","Short","No","No","No","Healthy",1,0,1,"1",0,"2","6","No","Low"
"10562","Dog","Male","Black","Medium","Medium","No","No","No","Healthy",1,20,1,"1",0,"2","6","No","Low"
"10563","Dog","Female","Brown","Medium","Short","No","No","No","Healthy",1,0,1,"4",0,"1","6","No","High"
"10564","Dog","Female","Black","Medium","Medium","Yes","Yes","No","Healthy",4,0,8,"3",0,"3","4","No","Medium"
"10565","Dog","Male","Black","Large","Short","Yes","Yes","No","Healthy",1,0,5,"2",0,"2","4","No","Medium"
"10566","Dog","Mixed","Black","Medium","Medium","Yes","Yes","Yes","Healthy",3,0,5,"2",0,"3","3","No","Medium"
"10567","Dog","Male","Black","Medium","Medium","Yes","Yes","Not Sure","Healthy",1,0,1,"4",0,"1","5","No","High"
"10568","Dog","Male","Brown","Medium","Short","Yes","Yes","Yes","Healthy",1,0,24,"4",1,"2","3","No","High"
"10569","Dog","Female","Brown","Medium","Short","Yes","Yes","No","Healthy",1,0,5,"3",0,"1","4","No","Medium"
"10570","Dog","Male","Cream","Medium","Medium","Yes","Yes","No","Healthy",1,0,1,"2",0,"1","4","No","Medium"
"10571","Dog","Female","Brown","Medium","Short","No","No","No","Healthy",1,0,1,"4",0,"2","6","No","High"
"10572","Dog","Female","White","Medium","Medium","No","No","No","Healthy",1,0,4,"1",0,"1","6","No","Low"
"10573","Dog","Mixed","Brown","Large","Short","Not Sure","Not Sure","Not Sure","Healthy",4,0,2,"4",6,"1","9","No","High"
"10574","Dog","Male","Black","Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,1,"1",0,"3","8","No","Low"
"10575","Dog","Female","Black","Medium","Medium","Yes","Yes","No","Healthy",1,0,7,"3",0,"2","4","No","Medium"
"10576","Dog","Female","Black","Medium","Medium","Yes","Yes","No","Healthy",1,0,1,"3",0,"3","4","No","Medium"
"10577","Dog","Female","White","Large","Medium","Yes","Yes","No","Healthy",1,0,5,"4",2,"1","4","No","High"
"10578","Dog","Female","Black","Medium","Short","Yes","Yes","Yes","Healthy",1,0,2,"4",1,"1","3","No","High"
"10579","Dog","Mixed","Black","Medium","Medium","No","No","Not Sure","Healthy",8,0,9,"3",0,"3","7","No","Medium"
"10580","Dog","Male","Golden","Medium","Medium","Yes","Yes","No","Healthy",1,0,8,"4",2,"1","4","No","High"
"10581","Dog","Female","Black","Medium","Short","No","Yes","No","Minor Injury",1,0,1,"3",0,"1","5","No","Medium"
"10582","Dog","Mixed","Black","Medium","Medium","Yes","Yes","Yes","Healthy",3,0,5,"1",0,"2","3","No","Low"
"10583","Dog","Female","Brown","Medium","Short","Yes","Yes","No","Healthy",1,0,1,"3",0,"1","4","No","Medium"
"10584","Dog","Female","Black","Medium","Short","Yes","Yes","Yes","Healthy",1,0,3,"4",1,"2","3","No","High"
"10585","Dog","Female","Brown","Medium","Medium","No","Yes","No","Healthy",1,0,1,"1",0,"1","5","No","Low"
"10586","Dog","Female","White","Medium","Medium","Yes","Yes","No","Healthy",1,0,1,"2",0,"1","4","No","Medium"
"10587","Dog","Female","Black","Medium","Short","No","No","No","Healthy",2,0,3,"4",0,"2","6","No","High"
"10588","Dog","Male","Black","Medium","Medium","No","No","No","Healthy",1,0,1,"3",1,"1","6","No","Medium"
"10589","Dog","Female","Brown","Small","Medium","Yes","Yes","No","Healthy",1,0,5,"3",1,"1","4","No","Medium"
"10590","Dog","Female","Black","Medium","Medium","Yes","Yes","No","Healthy",1,0,5,"1",0,"3","4","No","Low"
"10591","Dog","Male","Black","Medium","Long","Yes","Yes","Yes","Healthy",1,0,4,"4",1,"1","3","No","High"
"10592","Dog","Mixed","Black","Medium","Short","No","No","No","Healthy",7,0,3,"3",0,"3","6","No","Medium"
"10593","Dog","Female","Black","Medium","Medium","No","No","No","Healthy",6,0,6,"3",0,"2","6","No","Medium"
"10594","Dog","Male","Black","Medium","Short","No","No","No","Healthy",1,0,1,"1",0,"2","6","No","Low"
"10595","Dog","Male","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,1,"2",0,"2","4","No","Medium"
"10596","Dog","Female","Brown","Medium","Medium","Not Sure","Yes","Not Sure","Healthy",1,0,1,"3",0,"2","7","No","Medium"
"10597","Dog","Female","Black","Medium","Medium","No","No","No","Healthy",10,0,1,"4",4,"3","6","No","High"
"10598","Dog","Male","Black","Medium","Short","No","No","Yes","Healthy",1,0,1,"2",2,"2","5","No","Medium"
"10599","Dog","Female","Cream","Medium","Medium","No","Yes","No","Healthy",1,0,5,"2",0,"1","5","No","Medium"
"10600","Dog","Female","Black","Medium","Medium","Yes","Yes","No","Healthy",4,0,4,"1",0,"3","4","No","Low"
"10601","Dog","Female","Cream","Medium","Medium","Yes","Yes","No","Healthy",1,0,9,"3",0,"1","4","No","Medium"
"10602","Dog","Female","Brown","Medium","Medium","No","No","No","Healthy",2,0,9,"3",0,"1","6","No","Medium"
"10603","Dog","Female","Black","Medium","Short","No","Yes","No","Healthy",1,0,4,"3",0,"3","5","No","Medium"
"10604","Dog","Female","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,6,"3",0,"2","4","No","Medium"
"10605","Dog","Female","Black","Medium","Medium","Not Sure","Not Sure","Not Sure","Minor Injury",1,0,5,"3",4,"3","9","No","Medium"
"10606","Dog","Male","Black","Medium","Medium","No","No","Not Sure","Healthy",2,1,1,"4",5,"1","7","No","High"
"10607","Dog","Mixed","Brown","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",4,0,5,"4",1,"1","9","No","High"
"10608","Dog","Female","Black","Medium","Medium","No","No","No","Healthy",1,0,1,"4",0,"2","6","No","High"
"10609","Dog","Male","Brown","Medium","Short","Yes","Yes","Not Sure","Healthy",1,0,1,"2",0,"2","5","No","Medium"
"10610","Dog","Mixed","Brown","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",4,0,3,"4",1,"1","9","No","High"
"10611","Dog","Female","Brown","Medium","Short","Yes","Yes","Yes","Healthy",1,0,5,"3",1,"1","3","No","Medium"
"10612","Dog","Male","Black","Medium","Short","No","Yes","No","Healthy",1,80,3,"4",0,"3","5","No","High"
"10613","Dog","Female","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,8,"1",0,"2","4","No","Low"
"10614","Dog","Female","White","Small","Short","No","No","No","Healthy",1,0,1,"3",0,"1","6","No","Medium"
"10615","Dog","Male","Brown","Medium","Short","No","Yes","No","Healthy",1,0,3,"2",0,"1","5","No","Medium"
"10616","Dog","Female","Cream","Medium","Short","No","No","No","Healthy",1,0,5,"1",0,"1","6","No","Low"
"10617","Dog","Female","Brown","Medium","Short","No","Not Sure","No","Healthy",1,0,10,"2",0,"2","7","No","Medium"
"10618","Dog","Mixed","Black","Medium","Short","No","No","No","Healthy",11,0,5,"4",0,"2","6","No","High"
"10619","Dog","Male","Cream","Medium","Short","Yes","Not Sure","No","Healthy",1,299,15,"4",0,"2","6","No","High"
"10620","Dog","Male","Cream","Medium","Medium","Not Sure","Not Sure","No","Healthy",1,0,2,"3",0,"1","8","No","Medium"
"10621","Dog","Female","Brown","Medium","Short","Yes","Yes","No","Healthy",1,150,1,"4",0,"2","4","No","High"
"10622","Dog","Mixed","Black","Medium","Short","No","No","No","Healthy",3,80,13,"4",0,"3","6","No","High"
"10623","Dog","Female","Black","Medium","Medium","No","Yes","No","Healthy",1,0,4,"1",0,"2","5","No","Low"
"10624","Dog","Female","Black","Medium","Medium","No","No","No","Healthy",1,20,1,"3",0,"3","6","No","Medium"
"10625","Dog","Female","Black","Medium","Short","Yes","Yes","Yes","Healthy",1,0,7,"1",1,"2","3","No","Low"
"10626","Dog","Mixed","Black","Medium","Medium","Not Sure","Yes","Not Sure","Healthy",4,50,5,"2",0,"3","7","No","Medium"
"10627","Dog","Female","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,4,"2",0,"2","4","No","Medium"
"10628","Dog","Mixed","Black","Medium","Short","Not Sure","Not Sure","Not Sure","Minor Injury",3,0,1,"4",1,"3","9","No","High"
"10629","Dog","Female","Brown","Medium","Medium","Yes","Yes","No","Healthy",1,0,1,"3",0,"1","4","No","Medium"
"10630","Dog","Female","White","Medium","Medium","Yes","Yes","Not Sure","Healthy",1,0,3,"4",1,"1","5","No","High"
"10631","Dog","Female","Brown","Medium","Short","Yes","Yes","Yes","Healthy",1,0,3,"3",0,"2","3","No","Medium"
"10632","Dog","Male","Brown","Medium","Medium","Yes","Yes","Yes","Minor Injury",1,0,2,"4",4,"2","3","No","High"
"10633","Dog","Female","Black","Medium","Short","No","No","No","Healthy",1,0,5,"2",0,"2","6","No","Medium"
"10634","Dog","Female","Black","Medium","Short","Yes","Yes","Yes","Healthy",1,0,8,"4",0,"2","3","No","High"
"10635","Dog","Mixed","Brown","Medium","Short","No","No","No","Healthy",2,200,2,"4",0,"2","6","No","High"
"10636","Dog","Female","Brown","Medium","Short","Yes","Yes","No","Healthy",1,0,9,"3",0,"1","4","No","Medium"
"10637","Dog","Female","Brown","Medium","Short","No","No","No","Minor Injury",1,100,3,"4",0,"2","6","No","High"
