"","Type","Age","Gender","Color1","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","PhotoAmt","MainBreed","has_name","pure_breed","High"
"6117","2",3,"2","7",1,1,"2","2","2",1,1,0,2,"Dom Short Hair","1","1",0
"12696","1",2,"1","1",2,2,"1","1","2",1,1,0,5,"Mixed Breed","1","0",1
"18825","2",5,"3","4",2,2,"2","2","2",1,2,0,2,"Dom Short Hair","1","1",NA
"15389","1",108,"1","1",3,1,"1","1","2",1,1,250,3,"Rottweiler","1","1",NA
"7380","2",5,"1","2",1,1,"1","1","2",1,1,0,1,"Dom Short Hair","1","1",0
"15833","2",6,"2","7",2,1,"2","2","2",1,1,0,2,"Dom Short Hair","1","1",NA
"476","1",2,"2","1",2,1,"1","1","2",1,1,0,4,"Doberman Pinscher","1","1",0
"13771","1",2,"2","2",1,2,"2","1","1",1,1,0,0,"Mixed Breed","1","0",0
"9022","2",12,"1","1",2,2,"1","1","2",1,1,0,3,"Tuxedo","1","1",0
"1721","1",16,"1","1",1,1,"1","1","2",1,1,300,4,"Shih Tzu","1","1",1
"7166","2",12,"3","1",2,1,"1","1","1",1,2,0,4,"Dom Short Hair","1","1",0
"9649","1",2,"1","5",2,2,"1","1","2",1,1,0,9,"Mixed Breed","1","0",0
"3722","2",6,"1","7",2,2,"2","2","2",1,1,0,4,"Dom Medium Hair","1","1",1
"17515","2",3,"3","1",1,2,"2","1","2",1,4,0,4,"Dom Medium Hair","1","1",NA
"15169","2",3,"1","1",1,1,"2","1","2",1,1,0,4,"Dom Short Hair","1","1",NA
"7707","2",2,"1","1",2,2,"2","1","2",1,1,0,4,"Dom Short Hair","1","1",0
"11459","1",6,"2","2",2,2,"1","1","1",1,1,0,0,"Mixed Breed","1","0",0
"14855","1",8,"1","2",3,2,"1","1","1",1,1,0,3,"Mixed Breed","1","0",0
"18542","1",4,"1","2",2,2,"2","2","2",1,1,0,5,"Mixed Breed","1","0",NA
"3665","2",12,"2","1",2,2,"3","3","2",1,2,0,8,"Dom Medium Hair","1","1",1
"8755","2",5,"1","1",2,1,"1","1","2",1,1,50,1,"Tabby","0","1",0
"11656","1",3,"1","1",1,1,"1","1","2",1,1,50,1,"Mixed Breed","1","0",1
"13363","1",1,"2","2",2,1,"2","2","2",1,1,0,6,"Mixed Breed","1","0",0
"12730","1",2,"1","1",2,1,"2","2","2",1,1,0,1,"Mixed Breed","1","0",0
"13633","1",2,"2","2",1,2,"3","3","3",1,3,0,5,"Mixed Breed","1","0",1
"16383","2",2,"2","5",1,2,"2","2","2",1,2,0,5,"Dom Short Hair","1","1",NA
"8362","2",24,"2","2",2,1,"2","1","2",1,1,100,8,"Siamese","1","1",0
"6411","2",2,"3","5",2,1,"2","2","2",1,5,0,5,"Dom Short Hair","0","1",0
"13498","1",2,"1","1",2,1,"2","2","2",1,1,0,3,"Mixed Breed","1","0",1
"13263","1",2,"1","5",2,2,"2","1","2",1,1,0,1,"Mixed Breed","1","0",1
"8680","2",5,"2","7",2,1,"1","1","2",1,1,0,5,"Tabby","1","1",1
"4599","2",2,"2","3",1,1,"2","1","2",1,1,0,1,"Dom Short Hair","1","1",1
"12966","1",3,"1","1",2,2,"2","2","2",1,1,0,2,"Mixed Breed","1","0",0
"9301","1",24,"2","2",3,2,"3","3","3",1,1,0,3,"Mixed Breed","0","0",0
"1605","1",12,"1","2",1,1,"1","1","2",1,1,0,4,"Schnauzer","1","1",0
"4189","2",1,"3","1",2,2,"2","2","2",1,5,50,1,"Dom Medium Hair","1","1",0
"7858","2",12,"2","1",2,2,"1","1","1",1,1,0,1,"Japanese Bobtail","1","1",0
"9594","1",2,"2","3",2,2,"2","2","2",1,1,0,2,"Mixed Breed","1","0",1
"4882","2",3,"1","1",1,1,"1","1","2",1,1,30,4,"Dom Short Hair","1","1",1
"2481","2",84,"2","6",2,1,"1","1","1",1,1,0,5,"British Shorthair","1","1",1
"15590","2",1,"1","6",2,2,"2","1","2",2,1,0,4,"Dom Medium Hair","1","1",NA
"9807","1",12,"2","5",2,1,"2","2","1",1,1,0,8,"Mixed Breed","1","0",0
"2992","2",1,"2","1",1,2,"2","1","2",1,1,0,10,"Dom Medium Hair","1","1",0
"4160","2",3,"3","2",2,2,"2","2","2",1,3,0,2,"Dom Medium Hair","1","1",0
"2475","2",29,"1","4",2,2,"1","1","2",1,1,70,3,"British Shorthair","1","1",1
"7725","2",7,"1","1",2,1,"2","2","2",1,2,0,5,"Dom Short Hair","1","1",0
"7190","2",5,"2","2",1,1,"2","2","2",1,1,0,4,"Dom Short Hair","1","1",1
"13480","1",2,"2","1",2,2,"2","2","2",1,1,0,7,"Mixed Breed","1","0",1
"10263","1",2,"3","1",2,1,"2","1","2",1,2,0,9,"Mixed Breed","1","0",0
"12872","1",22,"1","2",2,1,"1","1","3",1,1,0,5,"Mixed Breed","1","0",0
"16620","2",2,"2","1",2,2,"2","2","2",1,1,0,7,"Calico","1","1",NA
"12960","1",2,"2","5",2,1,"1","1","1",1,1,0,4,"Mixed Breed","1","0",0
"14605","1",2,"2","1",2,1,"2","1","2",1,2,0,10,"Mixed Breed","1","0",0
"3813","2",1,"2","1",2,2,"2","1","3",1,1,0,4,"Dom Medium Hair","1","1",1
"4654","2",3,"1","2",2,1,"2","1","2",1,1,0,0,"Dom Short Hair","0","1",0
"2323","2",1,"2","1",1,1,"2","2","2",1,1,0,1,"Amer Shorthair","1","1",1
"8648","2",21,"1","3",3,1,"1","1","3",1,1,0,6,"Tabby","1","1",0
"10524","1",36,"1","2",3,1,"3","3","2",1,1,0,2,"Mixed Breed","1","0",1
"2120","1",5,"2","2",2,3,"1","1","2",1,2,0,3,"Terrier","1","1",1
"15975","1",2,"3","1",2,1,"2","1","2",1,6,0,5,"Mixed Breed","0","0",NA
"6827","2",2,"1","3",2,2,"2","2","2",1,1,0,1,"Dom Short Hair","1","1",1
"9442","1",3,"2","1",2,1,"1","1","2",1,1,0,4,"Mixed Breed","1","0",1
"12632","1",3,"1","1",2,2,"1","1","2",1,1,0,2,"Mixed Breed","1","0",1
"738","1",6,"1","2",3,2,"1","1","2",1,1,0,2,"Golden Retriever","1","1",1
"1994","1",16,"2","7",2,2,"1","1","2",1,1,300,5,"Spitz","1","1",1
"16659","1",12,"1","2",2,1,"1","1","2",1,1,0,2,"English Bulldog","1","1",NA
"16271","1",1,"3","1",2,1,"2","1","2",1,5,25,24,"Mixed Breed","1","0",NA
"2477","2",3,"3","1",2,2,"2","1","2",1,2,100,2,"British Shorthair","1","1",0
"6102","2",2,"2","1",2,1,"2","2","2",1,2,0,3,"Dom Short Hair","1","1",1
"15866","2",3,"1","3",1,1,"2","2","2",1,1,0,11,"Dom Short Hair","1","1",NA
"7274","2",2,"2","1",1,1,"1","1","2",1,1,0,10,"Dom Short Hair","1","1",1
"15030","1",24,"2","3",2,2,"1","1","1",1,1,0,1,"Mixed Breed","1","0",NA
"11539","1",4,"2","1",2,2,"1","1","2",1,1,0,2,"Mixed Breed","1","0",0
"9923","1",2,"2","2",2,1,"2","1","2",1,1,5,1,"Mixed Breed","1","0",1
"17382","1",1,"2","2",2,1,"2","1","2",1,1,0,4,"Mixed Breed","1","0",NA
"12894","1",2,"3","1",1,1,"2","2","2",1,8,0,2,"Mixed Breed","0","0",1
"18486","2",2,"3","3",1,1,"2","2","2",1,2,0,3,"Dom Short Hair","1","1",NA
"16713","1",6,"2","5",1,2,"3","3","1",1,1,350,0,"Mixed Breed","1","0",NA
"6862","2",1,"3","1",2,2,"2","2","2",1,2,0,30,"Dom Short Hair","1","1",1
"13537","1",2,"3","2",2,1,"2","2","2",1,4,0,5,"Mixed Breed","0","0",0
"4118","2",5,"2","2",1,2,"1","1","1",1,1,50,1,"Dom Medium Hair","1","1",1
"8559","2",9,"2","1",2,2,"1","1","2",1,1,200,3,"Silver","1","1",0
"2375","2",2,"2","1",2,2,"2","1","2",1,1,0,4,"Bengal","1","1",1
"9826","1",12,"2","5",3,2,"1","2","1",1,1,0,2,"Mixed Breed","1","0",0
"4045","2",5,"1","4",2,2,"2","2","2",1,1,100,4,"Dom Medium Hair","1","1",1
"6038","2",4,"2","5",1,1,"1","1","1",1,1,50,5,"Dom Short Hair","1","1",1
"4292","2",14,"2","2",2,1,"3","3","3",1,1,0,2,"Dom Short Hair","1","1",1
"9174","1",48,"2","2",2,1,"1","1","1",1,1,0,1,"Mixed Breed","1","0",0
"1730","1",17,"1","1",2,3,"1","1","2",2,1,350,14,"Shih Tzu","1","1",0
"15490","1",1,"3","2",3,1,"2","2","2",1,4,0,21,"Mixed Breed","1","0",NA
"2815","2",7,"1","6",2,2,"3","1","2",1,1,0,12,"Dom Long Hair","1","1",0
"18473","2",36,"1","7",1,1,"1","1","1",1,1,0,3,"Persian","1","1",NA
"12891","1",3,"1","1",2,2,"1","1","2",1,1,0,2,"Mixed Breed","1","0",0
"4888","2",12,"3","1",2,1,"1","1","1",1,2,0,3,"Dom Short Hair","1","1",1
"7835","2",10,"1","1",2,1,"1","1","1",1,1,0,3,"Dom Short Hair","1","1",0
"882","1",1,"3","1",1,2,"2","3","3",1,3,0,2,"Jack Russell Terrier","1","1",1
"5213","2",16,"2","2",2,1,"1","3","3",1,4,0,4,"Dom Short Hair","1","1",1
"16350","2",3,"2","1",2,2,"1","1","2",1,2,0,5,"Burmilla","1","1",NA
"9312","1",2,"2","1",2,1,"2","2","3",1,1,0,3,"Mixed Breed","1","0",1
"14196","1",26,"2","1",2,1,"1","1","1",1,1,0,2,"Mixed Breed","1","0",0
"9561","1",1,"3","1",1,1,"2","1","3",1,6,0,5,"Mixed Breed","1","0",1
"12935","1",3,"3","1",2,1,"2","2","2",1,6,0,1,"Mixed Breed","1","0",0
"11678","1",11,"2","2",2,1,"1","1","2",1,1,0,8,"Mixed Breed","1","0",0
"2183","1",2,"2","2",2,1,"1","1","2",1,1,0,4,"Weimaraner","1","1",0
"6208","2",1,"2","2",1,1,"2","1","3",1,1,100,3,"Dom Short Hair","1","1",1
"11490","1",2,"2","2",2,2,"2","1","2",1,1,0,2,"Mixed Breed","1","0",0
"11408","1",1,"3","1",2,2,"2","2","2",1,2,0,5,"Mixed Breed","1","0",1
"18770","2",9,"2","6",2,1,"2","1","1",1,1,0,1,"Dom Short Hair","1","1",NA
"7644","2",6,"2","2",2,1,"1","1","2",1,1,0,2,"Dom Short Hair","1","1",1
"3241","2",2,"3","1",1,2,"2","1","2",1,2,0,13,"Dom Medium Hair","0","1",1
"3620","2",24,"2","3",3,2,"2","2","3",1,1,0,4,"Dom Medium Hair","1","1",0
"14565","1",1,"1","1",2,2,"2","2","2",1,1,0,1,"Mixed Breed","1","0",0
"14701","1",3,"1","1",2,1,"2","2","2",1,1,0,1,"Mixed Breed","1","0",0
"5502","2",2,"1","1",2,1,"2","1","2",1,1,0,14,"Dom Short Hair","1","1",0
"10126","1",0,"2","1",1,1,"2","2","2",1,1,0,4,"Mixed Breed","1","0",1
"10610","1",12,"3","2",2,2,"3","3","3",1,4,0,3,"Mixed Breed","1","0",0
"5331","2",16,"2","1",2,2,"1","1","1",1,1,0,3,"Dom Short Hair","1","1",0
"17328","2",1,"2","6",1,3,"2","2","2",1,2,0,6,"Dom Long Hair","1","1",NA
"7710","2",6,"2","1",2,2,"1","1","1",1,1,0,7,"Dom Short Hair","1","1",1
"15965","1",2,"2","1",2,1,"2","1","2",1,1,0,3,"Mixed Breed","1","0",NA
"9459","1",3,"2","1",3,1,"3","3","3",1,2,0,1,"Mixed Breed","1","0",0
"8128","2",4,"2","1",1,2,"2","1","2",1,1,200,1,"Persian","1","1",1
"16341","2",3,"2","1",1,2,"2","1","2",1,1,0,3,"Dom Medium Hair","1","1",NA
"15173","2",2,"2","6",1,1,"2","1","2",1,1,0,5,"Dom Short Hair","1","1",NA
"4665","2",5,"2","6",2,1,"2","2","2",1,1,0,5,"Dom Short Hair","1","1",1
"16765","2",48,"2","1",2,1,"1","2","1",1,1,0,5,"Dom Short Hair","1","1",NA
"10826","1",1,"1","2",2,1,"2","1","2",1,1,0,3,"Mixed Breed","1","0",0
"13724","1",1,"1","1",2,3,"2","2","2",1,1,0,3,"Mixed Breed","1","0",1
"17641","1",51,"1","2",2,1,"1","1","2",1,1,0,2,"English Bulldog","1","1",NA
"4209","2",1,"3","1",1,1,"2","2","2",1,5,0,1,"Dom Short Hair","0","1",0
"10205","1",4,"2","7",1,1,"3","1","1",1,1,0,2,"Mixed Breed","1","0",0
"17334","2",0,"2","2",1,2,"2","2","2",1,3,0,5,"Dom Medium Hair","1","1",NA
"898","1",1,"2","2",2,1,"2","2","2",1,1,0,5,"Jack Russell Terrier","0","1",1
"16479","2",6,"2","7",1,1,"3","3","3",1,1,0,3,"Tabby","1","1",NA
"8021","2",3,"1","5",3,1,"2","1","2",1,2,100,8,"Orient Tabby","1","1",1
"15787","1",10,"2","5",2,1,"1","1","3",1,1,0,6,"Mixed Breed","1","0",NA
"14080","1",3,"1","5",2,1,"1","1","2",1,1,0,1,"Mixed Breed","1","0",1
"2446","2",1,"2","1",1,1,"2","2","2",1,1,0,2,"Bobtail","1","1",0
"15497","2",3,"1","5",1,1,"2","2","3",1,1,0,5,"Tabby","1","1",NA
"5909","2",3,"1","5",2,1,"1","1","1",1,1,50,12,"Dom Short Hair","1","1",0
"2134","1",9,"2","1",2,2,"1","1","1",1,1,0,2,"Terrier","1","1",0
"10670","1",60,"2","3",3,2,"3","3","3",1,1,0,5,"Mixed Breed","1","0",0
"18612","1",60,"2","2",1,1,"3","3","2",1,1,200,0,"Chihuahua","1","1",NA
"6047","2",3,"2","6",2,1,"2","1","2",1,1,50,7,"Dom Short Hair","1","1",1
"10466","1",7,"1","1",2,1,"1","1","3",1,1,0,0,"Mixed Breed","1","0",0
"2261","2",4,"3","1",3,3,"1","1","2",1,2,0,5,"Amer Curl","1","1",0
"13279","1",2,"3","2",1,1,"2","2","2",1,2,0,3,"Mixed Breed","0","0",0
"15530","2",9,"2","1",2,1,"1","1","1",1,1,0,5,"Calico","1","1",NA
"12119","1",2,"1","1",2,2,"1","1","2",1,1,0,5,"Mixed Breed","1","0",1
"6954","2",6,"3","1",2,1,"2","2","2",1,2,0,3,"Dom Short Hair","1","1",0
"15180","2",1,"2","1",1,1,"2","2","2",1,1,27,6,"Dom Short Hair","1","1",NA
"12790","1",3,"1","5",2,1,"3","1","2",1,1,0,6,"Mixed Breed","1","0",1
"12807","1",2,"2","1",1,1,"2","2","2",1,1,0,5,"Mixed Breed","1","0",1
"1703","1",12,"1","1",1,3,"1","1","1",1,1,300,5,"Shih Tzu","1","1",0
"4099","2",2,"3","5",2,2,"2","2","2",1,2,0,4,"Dom Medium Hair","1","1",1
"1964","1",60,"2","1",2,2,"1","1","1",1,1,0,4,"Spitz","1","1",1
"14157","1",2,"3","1",2,1,"2","1","2",1,5,0,5,"Mixed Breed","1","0",0
"5092","2",2,"2","1",1,1,"2","2","2",1,1,1,1,"Dom Short Hair","0","1",0
"15709","1",2,"1","2",2,2,"2","2","2",1,1,0,7,"Mixed Breed","1","0",NA
"61","1",3,"3","1",2,1,"2","1","3",1,3,0,4,"Beagle","1","1",1
"14179","1",5,"1","1",2,2,"1","2","2",1,1,0,1,"Mixed Breed","1","0",0
"11500","1",3,"3","1",2,2,"2","2","2",1,6,0,5,"Mixed Breed","1","0",0
"4821","2",2,"2","1",1,1,"2","2","2",1,1,0,13,"Dom Short Hair","1","1",0
"13781","1",2,"2","1",2,1,"2","2","2",1,2,0,1,"Mixed Breed","1","0",0
"8631","2",2,"3","1",2,2,"2","2","2",1,3,0,3,"Tabby","1","1",1
"4266","2",12,"2","1",2,1,"2","3","1",1,1,0,1,"Dom Short Hair","1","1",0
"485","1",6,"2","1",3,1,"3","3","2",1,1,0,5,"Doberman Pinscher","1","1",0
"13856","1",8,"2","1",2,3,"2","1","1",1,1,0,4,"Mixed Breed","1","0",0
"11965","1",23,"2","2",3,2,"1","1","1",1,1,0,2,"Mixed Breed","1","0",0
"6231","2",12,"1","3",2,1,"2","2","2",1,1,0,3,"Dom Short Hair","1","1",0
"2289","2",1,"3","2",1,1,"2","2","2",1,2,0,1,"Amer Shorthair","1","1",1
"17227","2",2,"1","4",2,1,"1","1","2",1,1,0,4,"Dom Short Hair","1","1",NA
"17743","1",2,"2","2",2,2,"2","2","2",1,1,0,3,"Mixed Breed","1","0",NA
"12551","1",1,"2","1",3,1,"2","2","2",1,1,0,2,"Mixed Breed","0","0",1
"16710","1",1,"3","1",2,2,"3","3","3",3,6,0,5,"Mixed Breed","1","0",NA
"8678","2",3,"1","1",2,1,"2","2","2",1,1,0,4,"Tabby","0","1",0
"18657","1",1,"3","1",2,2,"2","2","2",1,6,0,3,"Mixed Breed","0","0",NA
"8803","2",14,"2","1",2,1,"2","2","2",1,2,0,3,"Tabby","1","1",0
"18075","1",120,"1","3",2,3,"3","3","2",1,1,0,0,"Mixed Breed","1","0",NA
"15126","1",12,"2","1",2,1,"1","1","1",1,1,200,2,"Mixed Breed","1","0",NA
"3364","2",2,"2","1",1,2,"2","1","2",1,1,0,5,"Dom Medium Hair","1","1",0
"16903","2",4,"2","5",2,3,"2","2","2",1,1,0,2,"Dom Long Hair","1","1",NA
"4751","2",2,"1","1",1,1,"2","1","2",1,1,0,2,"Dom Short Hair","1","1",0
"5666","2",6,"1","1",2,2,"2","1","2",1,1,0,1,"Dom Short Hair","0","1",0
"10454","1",2,"2","2",2,1,"1","1","2",1,1,0,2,"Mixed Breed","1","0",1
"3151","2",1,"2","1",2,2,"2","2","2",1,1,0,3,"Dom Medium Hair","1","1",0
"14396","1",2,"2","1",2,1,"2","2","2",1,1,0,2,"Mixed Breed","1","0",0
"17798","2",9,"1","4",2,2,"1","1","1",1,1,20,5,"Dom Short Hair","1","1",NA
"17447","1",2,"2","1",2,1,"2","2","2",1,1,0,2,"Mixed Breed","1","0",NA
"13362","1",24,"2","1",2,1,"1","1","1",1,1,0,3,"Mixed Breed","1","0",0
"7044","2",12,"2","2",2,2,"2","2","3",1,1,0,5,"Dom Short Hair","1","1",0
"15992","1",1,"3","1",3,2,"2","2","2",1,13,0,17,"Mixed Breed","0","0",NA
"12527","1",4,"2","1",2,2,"2","2","2",1,6,0,5,"Mixed Breed","1","0",0
"10119","1",2,"2","2",2,2,"1","1","2",1,1,0,1,"Mixed Breed","1","0",1
"15516","2",3,"2","1",1,2,"2","2","2",1,1,0,2,"Dom Medium Hair","1","1",NA
"18734","1",4,"3","1",2,2,"1","1","2",1,2,0,2,"Mixed Breed","1","0",NA
"5891","2",2,"1","1",1,1,"2","2","2",2,1,0,3,"Dom Short Hair","1","1",0
"515","1",6,"3","1",2,2,"1","1","2",1,2,0,4,"Flat-coated Retriever","1","1",0
"10896","1",2,"3","1",2,2,"3","3","2",1,9,0,5,"Mixed Breed","1","0",0
"272","1",60,"2","1",1,1,"1","1","2",1,1,100,6,"Chihuahua","1","1",1
"5804","2",1,"1","2",2,1,"2","1","2",1,1,0,4,"Dom Short Hair","1","1",1
"1733","1",72,"2","1",1,3,"1","1","1",1,1,0,9,"Shih Tzu","1","1",0
"6956","2",3,"2","1",2,1,"2","1","2",1,1,0,5,"Dom Short Hair","1","1",1
"7765","2",3,"1","1",1,1,"2","2","2",1,5,100,5,"Dom Short Hair","0","1",0
"4930","2",2,"3","1",1,1,"2","2","2",1,4,0,4,"Dom Short Hair","1","1",0
"16369","2",1,"2","1",1,2,"2","2","2",1,1,0,2,"Dom Medium Hair","1","1",NA
"18305","1",10,"2","2",1,3,"1","1","2",1,1,400,2,"Pomeranian","1","1",NA
"18066","1",24,"1","3",3,1,"3","3","3",1,1,0,0,"Labrador Retriever","1","1",NA
"11719","1",4,"2","1",2,1,"1","1","2",1,1,0,2,"Mixed Breed","1","0",0
"17106","2",3,"1","1",1,1,"1","1","2",1,1,0,2,"Tabby","1","1",NA
"18022","2",9,"3","4",2,1,"1","1","1",1,2,0,5,"Dom Short Hair","1","1",NA
"18793","2",2,"3","1",2,1,"2","2","2",1,3,0,2,"Dom Short Hair","1","1",NA
"17955","1",96,"1","4",3,2,"1","1","3",1,1,0,2,"Labrador Retriever","1","1",NA
"5297","2",1,"3","1",2,2,"2","2","2",1,3,0,5,"Dom Short Hair","0","1",0
"12874","1",7,"2","2",3,2,"3","3","3",1,1,0,4,"Mixed Breed","1","0",0
"11592","1",1,"1","1",2,1,"1","1","2",1,1,0,6,"Mixed Breed","1","0",1
"5495","2",10,"2","2",1,1,"1","1","2",1,1,0,4,"Dom Short Hair","1","1",0
"13844","1",36,"1","2",1,2,"1","1","1",1,1,200,3,"Mixed Breed","1","0",1
"7076","2",4,"1","4",2,1,"2","2","2",1,1,0,1,"Dom Short Hair","1","1",0
"16029","1",2,"1","5",2,1,"2","1","2",1,1,0,1,"Chihuahua","1","1",NA
"10553","1",2,"1","1",2,2,"1","1","2",1,1,0,1,"Mixed Breed","1","0",1
"2937","2",5,"3","3",2,2,"2","1","2",1,2,0,3,"Dom Long Hair","1","1",0
"17191","2",6,"1","3",1,2,"2","2","2",1,1,0,5,"Dom Medium Hair","1","1",NA
"2473","2",40,"2","1",2,2,"3","1","2",1,1,0,3,"Bombay","0","1",0
"5186","2",6,"3","3",3,1,"1","1","3",1,2,0,5,"Dom Short Hair","0","1",0
"2221","2",12,"3","1",2,1,"3","3","3",1,6,0,3,"Abyssinian","0","1",1
"1875","1",12,"1","1",2,2,"1","2","2",1,1,400,1,"Siberian Husky","1","1",1
"15183","2",1,"1","1",1,1,"2","2","2",1,1,10,5,"Dom Short Hair","1","1",NA
"14363","1",1,"2","2",2,1,"2","2","2",1,1,50,5,"Mixed Breed","1","0",1
"10990","1",2,"3","1",2,2,"2","2","3",1,5,0,1,"Mixed Breed","1","0",1
"16041","1",16,"1","1",3,2,"1","1","2",1,1,400,1,"German Shepherd Dog","1","1",NA
"8699","2",8,"1","1",1,1,"1","1","1",1,1,0,4,"Tabby","1","1",1
"17044","2",2,"2","1",1,1,"3","3","3",1,1,0,5,"Dom Short Hair","1","1",NA
"6572","2",5,"1","7",2,2,"3","3","3",1,1,0,3,"Dom Short Hair","1","1",1
"17144","2",12,"2","5",2,2,"2","1","1",1,1,0,1,"Dom Medium Hair","1","1",NA
"17935","1",1,"3","1",3,1,"3","3","2",1,2,0,2,"Mixed Breed","1","0",NA
"3263","2",2,"1","1",2,2,"2","2","2",1,1,0,1,"Dom Medium Hair","1","1",0
"489","1",15,"1","1",2,1,"1","1","1",1,1,0,1,"Doberman Pinscher","1","1",1
"1983","1",15,"2","7",1,2,"1","2","3",1,1,1,2,"Spitz","1","1",1
"7120","2",2,"2","6",2,1,"1","1","2",1,1,0,9,"Dom Short Hair","1","1",1
"18650","1",12,"2","2",2,1,"2","1","2",1,1,0,3,"Mixed Breed","1","0",NA
"1364","1",36,"2","5",2,2,"1","3","1",1,1,0,2,"Poodle","1","1",1
"6867","2",4,"2","6",2,1,"2","2","2",1,1,0,4,"Dom Short Hair","0","1",1
"6528","2",1,"2","1",2,1,"2","2","2",1,1,0,1,"Dom Short Hair","1","1",1
"11894","1",1,"2","2",2,1,"2","2","2",1,1,0,6,"Mixed Breed","1","0",1
"14047","1",1,"1","1",2,1,"3","3","2",1,1,0,5,"Mixed Breed","1","0",1
"9088","1",12,"2","2",2,2,"1","1","1",1,2,0,5,"Mixed Breed","1","0",0
"9157","1",3,"1","3",3,1,"1","1","2",1,2,0,9,"Mixed Breed","1","0",1
"15925","2",3,"2","1",1,1,"1","1","2",1,1,1,23,"Dom Short Hair","1","1",NA
"15529","2",1,"2","1",1,1,"2","2","2",1,1,0,2,"Dom Short Hair","1","1",NA
"9495","1",6,"2","2",2,1,"1","1","1",1,1,100,6,"Mixed Breed","1","0",0
"12234","1",1,"2","1",3,2,"1","1","2",1,1,0,3,"Mixed Breed","1","0",1
"5468","2",3,"1","1",2,1,"1","1","1",1,1,0,21,"Dom Short Hair","1","1",0
"15532","1",2,"2","1",2,1,"2","2","2",1,3,0,3,"Mixed Breed","1","0",NA
"6217","2",2,"3","1",2,1,"2","1","2",1,3,0,3,"Dom Short Hair","1","1",1
"1056","1",36,"1","5",2,2,"2","1","2",1,1,200,2,"Labrador Retriever","1","1",0
"3894","2",2,"1","1",2,2,"2","1","2",1,1,0,6,"Dom Medium Hair","1","1",1
"12633","1",1,"1","1",2,1,"2","1","2",1,2,0,3,"Mixed Breed","1","0",1
"10586","1",2,"2","7",2,2,"1","1","2",1,1,0,1,"Mixed Breed","1","0",1
"1112","1",3,"2","2",2,1,"1","1","2",1,1,0,5,"Labrador Retriever","1","1",0
"9804","1",2,"2","1",2,1,"1","1","2",1,2,0,4,"Mixed Breed","1","0",0
"13727","1",3,"2","1",2,2,"1","1","2",1,1,0,6,"Mixed Breed","1","0",0
"10863","1",2,"2","2",2,2,"1","1","2",1,1,0,3,"Mixed Breed","1","0",1
"190","1",24,"2","1",2,2,"1","1","3",1,4,0,5,"Border Collie","0","1",1
"10352","1",2,"1","2",2,1,"2","2","2",1,1,0,1,"Mixed Breed","1","0",1
"7626","2",3,"1","1",1,1,"2","1","2",1,1,0,5,"Dom Short Hair","1","1",1
"9763","1",12,"1","1",2,2,"2","2","2",1,1,0,1,"Mixed Breed","1","0",0
"464","1",9,"1","1",3,2,"1","1","2",1,1,0,7,"Doberman Pinscher","1","1",1
"15545","2",3,"1","3",1,1,"2","1","2",1,1,0,3,"Tabby","1","1",NA
"4347","2",1,"1","2",2,1,"2","2","2",1,1,100,6,"Dom Short Hair","1","1",1
"16444","1",2,"3","2",2,2,"2","1","3",1,4,0,5,"Mixed Breed","0","0",NA
"14456","1",2,"1","1",1,1,"2","2","3",1,2,0,5,"Mixed Breed","1","0",0
"17277","1",3,"2","2",2,2,"2","2","2",1,1,0,1,"Mixed Breed","1","0",NA
"13864","1",2,"2","2",2,2,"1","1","3",1,2,0,2,"Mixed Breed","0","0",0
"16400","1",120,"1","1",1,3,"2","2","2",2,1,0,14,"Silky Terrier","1","1",NA
"1647","1",24,"1","1",2,2,"1","1","2",1,1,0,2,"Schnauzer","1","1",0
"17224","2",24,"1","1",2,2,"1","1","3",1,1,0,0,"Mixed Breed","1","0",NA
"14533","1",1,"2","1",2,2,"2","1","2",1,1,0,2,"Mixed Breed","1","0",1
"4444","2",1,"3","1",2,1,"2","2","2",1,4,0,3,"Dom Short Hair","0","1",0
"17875","1",1,"2","1",3,2,"2","2","2",1,4,0,4,"Mixed Breed","0","0",NA
"17988","1",36,"2","2",2,1,"1","1","2",2,1,0,5,"Shih Tzu","1","1",NA
"12149","1",1,"2","1",2,1,"2","2","2",1,1,0,1,"Mixed Breed","1","0",0
"7621","2",1,"1","1",1,1,"2","2","2",1,1,0,4,"Dom Short Hair","1","1",0
"15093","1",24,"2","5",2,2,"1","1","1",1,1,0,1,"Terrier","1","1",NA
"8726","2",2,"2","1",1,1,"1","1","2",1,1,0,5,"Tabby","1","1",1
"10036","1",5,"2","2",1,1,"1","1","1",1,1,0,2,"Mixed Breed","1","0",0
"17960","2",18,"2","2",2,3,"1","1","2",1,1,300,3,"Dilute Tortoiseshell","1","1",NA
"15177","2",2,"1","1",2,1,"2","2","2",1,1,0,8,"Dom Short Hair","1","1",NA
"15217","2",1,"2","1",1,1,"2","1","2",1,1,0,7,"Dom Short Hair","1","1",NA
"1523","1",2,"1","1",2,1,"1","1","3",1,1,0,2,"Rottweiler","1","1",1
"8533","2",12,"2","2",2,1,"2","2","2",1,1,0,2,"Siamese","1","1",0
"2131","1",8,"2","5",1,3,"1","1","3",1,1,200,2,"Terrier","1","1",1
"10688","1",36,"2","2",1,2,"3","3","3",1,1,10,5,"Mixed Breed","1","0",0
